book,chapter,verse,text,lemmatized
Псалми,1,1,"Господе, Боже мој, у тебе се уздам; чувај ме од гонитеља мојих, и избави ме,","господе , боже мој , у тебе се уздам ; чувај ме од гонитеља мојих , и избави ме ,"
Псалми,1,2,"да ме не раздере непријатељ као лав, не раскине, а да нема ко да ме избавља!","да ме не раздере непријатељ као лав , не раскине , а да нема ко да ме избавља !"
Псалми,1,3,"Господе, Боже мој, ако сам то учинио, ако је неправда на рукама мојим;","господе , боже мој , ако сам то учинио , ако је неправда на рукама мојим ;"
Псалми,1,4,"ако сам зло вратио оном који ми зло учини, ако сам опленио оног који ме ни због чега мрзи,","ако сам зло вратио оном који ми зло учини , ако сам опленио оног који ме ни због чега мрзи ,"
Псалми,1,5,"нек ме гони непријатељ мој, и нека ме стигне; нек погази живот мој, и нека славу моју на прашину баци!","нек ме гони непријатељ мој , и нека ме стигне ; нек погази живот мој , и нека славу моју на прашину баци !"
Псалми,1,6,"Устани, Господе! У гневу своме дигни се на бес непријатеља мојих, прени се мени у помоћ и отвори суд!","устани , господе ! у гневу своме дигни се на бес непријатеља мојих , прени се мени у помоћ и отвори суд !"
Псалми,1,7,"Око себе сабор народа сакупи, и изиђи изнад њега на висину!","око себе сабор народа сакупи , и изиђи изнад њега на висину !"
Псалми,1,8,"Господе, ти који народима судиш, суди и мени, Господе, по правди мојој и по чистоти мојој!","господе , ти који народима судиш , суди и мени , господе , по правди мојој и по чистоти мојој !"
Псалми,1,9,"Прекини злобу бездушника, а праведнога подржавај, ти који испитујеш срца и утробе, Боже праведни!","прекини злобу бездушника , а праведнога подржавај , ти који испитујеш срца и утробе , боже праведни !"
Псалми,1,10,"Штит је мени у Бога, који чува људе права срца.","штит је мени у бога , који чува људе права срца ."
Псалми,1,11,"Бог је праведан судија, силан и стрпљив, али и на гнев спреман.","бог је праведан судија , силан и стрпљив , али и на гнев спреман ."
Псалми,1,12,"Ако се бездушник не обрати он оштри мач свој, натеже лук свој и гађа,","ако се бездушник не обрати он оштри мач свој , натеже лук свој и гађа ,"
Псалми,1,13,"и запиње стреле своје, стреле своје огњене.","и запиње стреле своје , стреле своје огњене ."
Псалми,1,14,"Гле, бездушник неправду заче, набрекну злочином и роди лаж.","гле , бездушник неправду заче , набрекну злочином и роди лаж ."
Псалми,1,15,"Копа јаму и ископа, паде у јаму коју ископа.","копа јаму и ископа , паде у јаму коју ископа ."
Псалми,1,16,"Злоба се његова врати на главу његову, насиље његово паде на теме његово.","злоба се његова врати на главу његову , насиље његово паде на теме његово ."
Псалми,1,17,"Хвалим Господа за правду његову, и певам имену Господа Свевишњега.","хвалим господа за правду његову , и певам имену господа свевишњега ."
Псалми,1,1,"Господе, Боже наш, величанствено ли је име твоје по свој земљи! Изнад небеса уздиже се величанство твоје!","господе , боже наш , величанствено ли је име твоје по свој земљи ! изнад небеса уздиже се величанство твоје !"
Псалми,1,2,"Из усана деце и одојчади црпео си славу своју, да се збуне сви душмани твоји, да замукне противник и осветник.","из усана деце и одојчади црпео си славу своју , да се збуне сви душмани твоји , да замукне противник и осветник ."
Псалми,1,3,"Кад небеса твоја гледам, дело прста твојих, и месец и звезде што си поставио,","кад небеса твоја гледам , дело прста твојих , и месец и звезде што си поставио ,"
Псалми,1,4,"шта је човек да га се опоменеш, син човечји да се о њему бринеш?","шта је човек да га се опоменеш , син човечји да се о њему бринеш ?"
Псалми,1,5,"Ипак си га мало мањег од анђела учинио, и славом и чашћу си га овенчао.","ипак си га мало мањег од анђела учинио , и славом и чашћу си га овенчао ."
Псалми,1,6,"Учинио си га господарем дела руку својих, и све си под ноге његове метнуо:","учинио си га господарем дела руку својих , и све си под ноге његове метнуо :"
Псалми,1,7,"овце и волове, све, и звери пољске,","овце и волове , све , и звери пољске ,"
Псалми,1,8,"и птице небеске, и рибе морске, и све што путеве морске преваљује.","и птице небеске , и рибе морске , и све што путеве морске преваљује ."
Псалми,1,9,"Господе, Господе наш, величанствено ли је име твоје по свој земљи.","господе , господе наш , величанствено ли је име твоје по свој земљи ."
Псалми,1,1,"Хвалићу те, Господе, свим срцем својим! Казаћу сва чудеса твоја!","хвалићу те , господе , свим срцем својим ! казаћу сва чудеса твоја !"
Псалми,1,2,"Радоваћу се, веселићу се о теби, певаћу имену твоме, Свевишњи!","радоваћу се , веселићу се о теби , певаћу имену твоме , свевишњи !"
Псалми,1,3,"Јер узмичу непријатељи моји, падају и гину пред лицем твојим.","јер узмичу непријатељи моји , падају и гину пред лицем твојим ."
Псалми,1,4,"Јер си правду моју подигао и одбранио ме, сео си на престо свој, судијо праведни.","јер си правду моју подигао и одбранио ме , сео си на престо свој , судијо праведни ."
Псалми,1,5,"Казнио си народе, уништио бездушнике, и име си им за све веке затро.","казнио си народе , уништио бездушнике , и име си им за све веке затро ."
Псалми,1,6,Свршио је непријатељ! Вечне су то рушевине... Од градова које ти развали и спомен погибе!,свршио је непријатељ ! вечне су то рушевине ... од градова које ти развали и спомен погибе !
Псалми,1,7,Али Господ у вечности живи. Утврдио је престо свој на правди.,али господ у вечности живи . утврдио је престо свој на правди .
Псалми,1,8,"И судиће свету по правди, по правди ће народима судити.","и судиће свету по правди , по правди ће народима судити ."
Псалми,1,9,"Господ је јако уточиште потиштених, јако уточиште у тескоби.","господ је јако уточиште потиштених , јако уточиште у тескоби ."
Псалми,1,10,"У тебе се уздају који знају име твоје, јер ти не напушташ оне који те траже, Господе!","у тебе се уздају који знају име твоје , јер ти не напушташ оне који те траже , господе !"
Псалми,1,11,"Појте Господу који седи на Сиону, казујте народима дела његова!","појте господу који седи на сиону , казујте народима дела његова !"
Псалми,1,12,"Јер он крв освећује и памти невољнике, и не заборавља јаука њихових.","јер он крв освећује и памти невољнике , и не заборавља јаука њихових ."
Псалми,1,13,"„Смилуј се на ме, Господе, погледај на патње моје од непријатеља мојих. Избави ме од врата смрти,","„ смилуј се на ме , господе , погледај на патње моје од непријатеља мојих . избави ме од врата смрти ,"
Псалми,1,14,да бих на вратима кћери Сионске све хвале твоје казивао и спасење твоје славио!“,да бих на вратима кћери сионске све хвале твоје казивао и спасење твоје славио ! “
Псалми,1,15,"Попадају народи у јаму што ископаше, у замке што поставише хватају се ноге њихове!","попадају народи у јаму што ископаше , у замке што поставише хватају се ноге њихове !"
Псалми,1,16,"Показује се Господ и правду чини, у дела руку његових бездушника заплиће.","показује се господ и правду чини , у дела руку његових бездушника заплиће ."
Псалми,1,17,Однети ће Шеол бездушнике и народе који за Бога не маре.,однети ће шеол бездушнике и народе који за бога не маре .
Псалми,1,18,"Јер нису за свагда заборављени убоги, нити нада невољника за навек пропада!","јер нису за свагда заборављени убоги , нити нада невољника за навек пропада !"
Псалми,1,19,"Устани, Господе, да се не посили човек, да приме народи суд пред лицем твојим.","устани , господе , да се не посили човек , да приме народи суд пред лицем твојим ."
Псалми,1,20,"Пусти страх на њих Господе, нек познају људи да су смртници.","пусти страх на њих господе , нек познају људи да су смртници ."
Псалми,1,1,"Што стојиш далеко, Господе? што се кријеш кад невоља стегне?","што стојиш далеко , господе ? што се кријеш кад невоља стегне ?"
Псалми,1,2,Бездушник у бесу своме немило мучи убоге; падају убоги у замке његове.,бездушник у бесу своме немило мучи убоге ; падају убоги у замке његове .
Псалми,1,3,"Јер се бездушник дичи опаким жудњама својим, и грабљивац грди и мрзи Господа.","јер се бездушник дичи опаким жудњама својим , и грабљивац грди и мрзи господа ."
Псалми,1,4,Бездушник у бесу своме каже: „Не истражује Бог! Нема Бога.“ То су све мисли његове.,бездушник у бесу своме каже : „ не истражује бог ! нема бога . “ то су све мисли његове .
Псалми,1,5,"Путеви су његови свагда криви; судови су твоји сувише високи да би о њима мислио, и он се надима на све противнике своје.","путеви су његови свагда криви ; судови су твоји сувише високи да би о њима мислио , и он се надима на све противнике своје ."
Псалми,1,6,"У срцу своме вели: „Нећу посрнути, неће зло на мене никад доћи.“","у срцу своме вели : „ нећу посрнути , неће зло на мене никад доћи . “"
Псалми,1,7,"Уста су му пуна клетви, превара и подвала; под језиком његовим пакост је и злоба.","уста су му пуна клетви , превара и подвала ; под језиком његовим пакост је и злоба ."
Псалми,1,8,"Близу села седи у заседи, из потаје убогог убија, очи његове вребају убоге.","близу села седи у заседи , из потаје убогог убија , очи његове вребају убоге ."
Псалми,1,9,Седи у потаји као лав у пећини. Седи у заседи да убоге хвата; убоге у мрежу своју хвата.,седи у потаји као лав у пећини . седи у заседи да убоге хвата ; убоге у мрежу своју хвата .
Псалми,1,10,"Притаји се, прилегне, и убоги падају у канџе његове.","притаји се , прилегне , и убоги падају у канџе његове ."
Псалми,1,11,А у срцу своме каже: „Заборавља Бог! Крије лице своје и никада видети неће!“,а у срцу своме каже : „ заборавља бог ! крије лице своје и никада видети неће ! “
Псалми,1,12,"Устани, Господе! Дигни, Боже, руку своју! Невољнике не заборављај до краја!","устани , господе ! дигни , боже , руку своју ! невољнике не заборављај до краја !"
Псалми,1,13,Зашто да бездушник не мари за Бога? Зашто да у срцу своме каже да ти не истражујеш?,зашто да бездушник не мари за бога ? зашто да у срцу своме каже да ти не истражујеш ?
Псалми,1,14,"Али ти видиш! Ти посматраш увреде и муке, и у своје руке их узимаш. Теби се убоги предаје, ти си помоћ сирочади.","али ти видиш ! ти посматраш увреде и муке , и у своје руке их узимаш . теби се убоги предаје , ти си помоћ сирочади ."
Псалми,1,15,"Бездушнику сатри ти мишицу и кажњавај злоћу његову, да га нестане испред очију твојих!","бездушнику сатри ти мишицу и кажњавај злоћу његову , да га нестане испред очију твојих !"
Псалми,1,16,Господ је краљ од увек и довека. Поражени су народи у земљи његовој!,господ је краљ од увек и довека . поражени су народи у земљи његовој !
Псалми,1,17,"Господе, ти жеље знаш убогих! ти њихово срце учвршћујеш, ти отвараш ухо своје","господе , ти жеље знаш убогих ! ти њихово срце учвршћујеш , ти отвараш ухо своје"
Псалми,1,18,"да даш суд сиротом и невољном, па да човек који је од земље престане задати страх.","да даш суд сиротом и невољном , па да човек који је од земље престане задати страх ."
Псалми,1,1,У Господа се уздам. Зашто души мојој ви да говорите: „Одлети у гору своју као птица?“,у господа се уздам . зашто души мојој ви да говорите : „ одлети у гору своју као птица ? “
Псалми,1,2,"Јер ено грешници натегоше лук, за тетиву стрелу запеше, да из мрака праве срцем прострељају!","јер ено грешници натегоше лук , за тетиву стрелу запеше , да из мрака праве срцем прострељају !"
Псалми,1,3,"Када су темељи раскопани, што тад може праведник?","када су темељи раскопани , што тад може праведник ?"
Псалми,1,4,"Господ је у светом храму своме, Господњи је престо на небесима. Виде очи његове, испитује поглед његов синове човечје.","господ је у светом храму своме , господњи је престо на небесима . виде очи његове , испитује поглед његов синове човечје ."
Псалми,1,5,"Испитује Господ праведника, а бездушника и ко воли насиље мрзи душа његова.","испитује господ праведника , а бездушника и ко воли насиље мрзи душа његова ."
Псалми,1,6,"Пустиће он на бездушнике угаљ жив; огањ, сумпор и пламени ветар биће део пехара њиховог.","пустиће он на бездушнике угаљ жив ; огањ , сумпор и пламени ветар биће део пехара њиховог ."
Псалми,1,7,"Јер је Господ праведан и он љуби правду, и лице његово видеће праведници.","јер је господ праведан и он љуби правду , и лице његово видеће праведници ."
Псалми,1,1,"Помагај, Господе, јер малакшу побожници и нестаје верних међу синовима човечјим.","помагај , господе , јер малакшу побожници и нестаје верних међу синовима човечјим ."
Псалми,1,2,"Лаже један другога, на уснама им је ласкање, дволичним срцем говоре.","лаже један другога , на уснама им је ласкање , дволичним срцем говоре ."
Псалми,1,3,"Да истреби Господ сва уста лажљива, сваки језик величави,","да истреби господ сва уста лажљива , сваки језик величави ,"
Псалми,1,4,"оне који говоре: „Језиком смо јаки, са нама су уста наша, ко је господар над нама?“","оне који говоре : „ језиком смо јаки , са нама су уста наша , ко је господар над нама ? “"
Псалми,1,5,"„Ради трпљења невољних, ради уздисања убогих, сада ћу устати“, вели Господ, „и даћу спас онима којима они злобе.“","„ ради трпљења невољних , ради уздисања убогих , сада ћу устати “ , вели господ , „ и даћу спас онима којима они злобе . “"
Псалми,1,6,"Речи су Господње речи чисте, сребро у ватри очишћено од земље, седам пута претопљено.","речи су господње речи чисте , сребро у ватри очишћено од земље , седам пута претопљено ."
Псалми,1,7,"Ти ћеш праведнике, Господе, сачувати, и одбранити од рода овога довека.","ти ћеш праведнике , господе , сачувати , и одбранити од рода овога довека ."
Псалми,1,8,Бездушници се са свију страна купе када нискост влада код синова човечјих.,бездушници се са свију страна купе када нискост влада код синова човечјих .
Псалми,1,1,"Докле ћеш ме, Господе, заборавити? докле ли ћеш крити лице своје од мене?","докле ћеш ме , господе , заборавити ? докле ли ћеш крити лице своје од мене ?"
Псалми,1,2,Докле ћу имати муку у души својој и немир у срцу своме дан и ноћ? Докле ће се душман мој нада мном подизати?,докле ћу имати муку у души својој и немир у срцу своме дан и ноћ ? докле ће се душман мој нада мном подизати ?
Псалми,1,3,"Погледај, услиши ме, Господе, Боже мој! Просветли очи моје, да не заспим на смрт;","погледај , услиши ме , господе , боже мој ! просветли очи моје , да не заспим на смрт ;"
Псалми,1,4,"да не рече непријатељ: „Савладао сам га!“, да не ликују душмани, ако посрнем.","да не рече непријатељ : „ савладао сам га ! “ , да не ликују душмани , ако посрнем ."
Псалми,1,5,"Али се ја у милост твоју уздам. Радоваће се срце моје за спасење твоје,","али се ја у милост твоју уздам . радоваће се срце моје за спасење твоје ,"
Псалми,1,6,"певаћу Господу, који ми добро чини.","певаћу господу , који ми добро чини ."
Псалми,1,1,"Рече безумник у срцу своме: „Нема Бога!“ Неваљали су, гадна су дела њихова, никог нема да добро чини.","рече безумник у срцу своме : „ нема бога ! “ неваљали су , гадна су дела њихова , никог нема да добро чини ."
Псалми,1,2,"Погледа Господ с неба на синове човечје, да види има ли који разуман који Бога тражи.","погледа господ с неба на синове човечје , да види има ли који разуман који бога тражи ."
Псалми,1,3,"Сви су застранили, сви се покварили, никог нема да добро чини, нема га ни једног!","сви су застранили , сви се покварили , никог нема да добро чини , нема га ни једног !"
Псалми,1,4,"Ах! осетиће то сви који неправду чине, који народ мој раздиру, и једу хлеб мој не призивајући Господа!","ах ! осетиће то сви који неправду чине , који народ мој раздиру , и једу хлеб мој не призивајући господа !"
Псалми,1,5,"Ал' ено их: задрхтали су у страху онде где страха нема, јер је Господ са праведницима,","ал ' ено их : задрхтали су у страху онде где страха нема , јер је господ са праведницима ,"
Псалми,1,6,Смејте се ви надању убогога!... Јер је Господ заклониште његово.,смејте се ви надању убогога !... јер је господ заклониште његово .
Псалми,1,7,"Ах кад би са Сиона спасење Израиљу дошло! Када Господ врати заробљен народ свој радоваће се Јаков, веселиће се Израиљ.","ах кад би са сиона спасење израиљу дошло ! када господ врати заробљен народ свој радоваће се јаков , веселиће се израиљ ."
Псалми,1,1,"Господе, ко може седети у шатору твоме? Ко ли наставати на светој гори твојој?","господе , ко може седети у шатору твоме ? ко ли наставати на светој гори твојој ?"
Псалми,1,2,Онај који без мане ходи и који правду твори и истину из срца свог говори.,онај који без мане ходи и који правду твори и истину из срца свог говори .
Псалми,1,3,"Који језиком својим не опада, и не чини другу своме зла; и ближњега свог не ружи.","који језиком својим не опада , и не чини другу своме зла ; и ближњега свог не ружи ."
Псалми,1,4,Пред чијим је очима презрен ко је презрив а чашћен који се Бога боји; који заклетву ближњему своме не пориче;,пред чијим је очима презрен ко је презрив а чашћен који се бога боји ; који заклетву ближњему своме не пориче ;
Псалми,1,5,који не даје сребра свога на добитак и не прима мита на праведног. Ко овако ради никад посрнути неће.,који не даје сребра свога на добитак и не прима мита на праведног . ко овако ради никад посрнути неће .
Псалми,1,1,"Чувај ме ти, Боже, јер се у те уздам!","чувај ме ти , боже , јер се у те уздам !"
Псалми,1,2,"Ја Господу речем: „Ти си Господ мој, ти си ми највеће добро!“","ја господу речем : „ ти си господ мој , ти си ми највеће добро ! “"
Псалми,1,3,"А у свеце који су у земљи, у побожан свет ја сву љубав своју метох!","а у свеце који су у земљи , у побожан свет ја сву љубав своју метох !"
Псалми,1,4,"Муке своје множе који за туђим боговима трче. Не, ја им не дајем крвавих жртава њихових, и не мећем имена њихова у уста своја.","муке своје множе који за туђим боговима трче . не , ја им не дајем крвавих жртава њихових , и не мећем имена њихова у уста своја ."
Псалми,1,5,"Господе, ти који си добро моје и део мој, ти судбину моју уздржаваш!","господе , ти који си добро моје и део мој , ти судбину моју уздржаваш !"
Псалми,1,6,"Срећа ми даде прекрасно наслеђе, лепа је баштина моја!","срећа ми даде прекрасно наслеђе , лепа је баштина моја !"
Псалми,1,7,"Благосиљам Господа који ме светује, а у тами ноћној и срце ме моје учи.","благосиљам господа који ме светује , а у тами ноћној и срце ме моје учи ."
Псалми,1,8,"Свагда видим Господа пред собом; док је он код деснице моје, не колебам се.","свагда видим господа пред собом ; док је он код деснице моје , не колебам се ."
Псалми,1,9,"Зато се радује срце моје и весели душа моја, и спокојно тело моје дише.","зато се радује срце моје и весели душа моја , и спокојно тело моје дише ."
Псалми,1,10,"Јер ти нећеш душу моју Шеолу предати, нећеш дати да миљеник твој трулење гледа.","јер ти нећеш душу моју шеолу предати , нећеш дати да миљеник твој трулење гледа ."
Псалми,1,11,"Показаћеш ти мени пут живота. Обиље радости пред лицем је твојим, вечне су утехе у десници твојој.","показаћеш ти мени пут живота . обиље радости пред лицем је твојим , вечне су утехе у десници твојој ."
Псалми,1,1,"Услиши, Боже, правду моју, чуј глас мој; прими у уши молитву моју која не иде из уста лажљивих.","услиши , боже , правду моју , чуј глас мој ; прими у уши молитву моју која не иде из уста лажљивих ."
Псалми,1,2,"Испред лица твога нек изиђе правда моја, очи твоје нек познају правду моју.","испред лица твога нек изиђе правда моја , очи твоје нек познају правду моју ."
Псалми,1,3,"Испитај ти срце моје, ноћу га обићи, окушај ме и нећеш неправде ти на мени наћи. Речи моје не иду преко мисли мојих.","испитај ти срце моје , ноћу га обићи , окушај ме и нећеш неправде ти на мени наћи . речи моје не иду преко мисли мојих ."
Псалми,1,3,"У делима људским ја сам, веран реч'ма уста твојих, чувао се пута насилника.","у делима људским ја сам , веран реч'ма уста твојих , чувао се пута насилника ."
Псалми,1,4,"Стопе моје тврдо се држаше стаза твојих, ноге моје не залуташе.","стопе моје тврдо се држаше стаза твојих , ноге моје не залуташе ."
Псалми,1,5,"Призивам те, јер ме ти услишиш, Боже! Пригни к мени ухо своје и чуј речи моје!","призивам те , јер ме ти услишиш , боже ! пригни к мени ухо своје и чуј речи моје !"
Псалми,1,6,"Покажи дивну милост своју, ти који десницом својом спасаваш од душмана оне који у те уточишта траже.","покажи дивну милост своју , ти који десницом својом спасаваш од душмана оне који у те уточишта траже ."
Псалми,1,7,Чувај ме као зеницу ока; сенком крила својих заклони ме,чувај ме као зеницу ока ; сенком крила својих заклони ме
Псалми,1,8,"од бездушника који ме гоне, од непријатеља душе моје који ме опколише.","од бездушника који ме гоне , од непријатеља душе моје који ме опколише ."
Псалми,1,9,"Срце своје салом пригушише, устима својим охоло говоре.","срце своје салом пригушише , устима својим охоло говоре ."
Псалми,1,10,"За нама иду, већ нас опкољују, вребају нас да нас оборе,","за нама иду , већ нас опкољују , вребају нас да нас оборе ,"
Псалми,1,11,"као лав који хоће да растрже, као лавић који у потаји седи.","као лав који хоће да растрже , као лавић који у потаји седи ."
Псалми,1,12,"Устани, Господе! Претеци га, обори га! Одбрани ме мачем својим од бездушника!","устани , господе ! претеци га , обори га ! одбрани ме мачем својим од бездушника !"
Псалми,1,13,"Руком својом, Господе, од људи ме ослободи, од људи света, овог чији је удео у овом животу, којима добрима својим трбух пуниш, којима су деца сита, и што њима претиче остаје деци њиховој.","руком својом , господе , од људи ме ослободи , од људи света , овог чији је удео у овом животу , којима добрима својим трбух пуниш , којима су деца сита , и што њима претиче остаје деци њиховој ."
Псалми,1,14,"Али ја ћу у чистоти својој гледати лице твоје, у буђењу своме наситићу се прилике твоје.","али ја ћу у чистоти својој гледати лице твоје , у буђењу своме наситићу се прилике твоје ."
Псалми,1,1,"Љубим те, Господе, снаго моја!","љубим те , господе , снаго моја !"
Псалми,1,2,"Господе граде мој, тврђаво моја, спаситељу мој! Боже мој, заклоне мој, штиту мој, сило избављења мога, високо уточиште моје!","господе граде мој , тврђаво моја , спаситељу мој ! боже мој , заклоне мој , штиту мој , сило избављења мога , високо уточиште моје !"
Псалми,1,3,Ускликнуо сам: „Хваљен буди Господе!“ и ослобођен сам од непријатеља својих.,ускликнуо сам : „ хваљен буди господе ! “ и ослобођен сам од непријатеља својих .
Псалми,1,4,"Мреже смрти обухватише ме, уплашише ме бујице погибли,","мреже смрти обухватише ме , уплашише ме бујице погибли ,"
Псалми,1,5,"везе ме Адске окупише, стегоше ме замке гробне.","везе ме адске окупише , стегоше ме замке гробне ."
Псалми,1,6,"У тескоби својој Господа призвах, к Богу своме завапих. И он чу глас мој из двора свога, вапај мој му дође до ушију.","у тескоби својој господа призвах , к богу своме завапих . и он чу глас мој из двора свога , вапај мој му дође до ушију ."
Псалми,1,7,"Затресе се и усколеба земља уздрмаше се и померише се темељи гора, јер је он гневан био.","затресе се и усколеба земља уздрмаше се и померише се темељи гора , јер је он гневан био ."
Псалми,1,8,"Дим изиђе из ноздрва његових, из уста му мавен пламен сукну и усјале искре изврцнуше.","дим изиђе из ноздрва његових , из уста му мавен пламен сукну и усјале искре изврцнуше ."
Псалми,1,9,"Спусти небеса и сиђе, густ му облак под ногама беше.","спусти небеса и сиђе , густ му облак под ногама беше ."
Псалми,1,10,"Седе на херувима и подиже се, полете на крилима ветреним.","седе на херувима и подиже се , полете на крилима ветреним ."
Псалми,1,11,"Копрену од мрака око себе баци, и чадор начини од облака црних и од вода тамних.","копрену од мрака око себе баци , и чадор начини од облака црних и од вода тамних ."
Псалми,1,12,Од севања пред њим распорише се облаци и удари град и угаљ жив.,од севања пред њим распорише се облаци и удари град и угаљ жив .
Псалми,1,13,"Загрми на небесима Господе, пусти глас свој Свевишњи усред града и угљена жива.","загрми на небесима господе , пусти глас свој свевишњи усред града и угљена жива ."
Псалми,1,14,Пусти стреле своје и разметну непријатеље моје: силу муња пусти и расу их.,пусти стреле своје и разметну непријатеље моје : силу муња пусти и расу их .
Псалми,1,15,"Растворише се корита морска и открише темељи васељене од претње твоје, Господе, од силног дихања гнева твога.","растворише се корита морска и открише темељи васељене од претње твоје , господе , од силног дихања гнева твога ."
Псалми,1,16,"Пружи Он тад с висине руку своју, и ухвати ме, и извуче ме из воде велике.","пружи он тад с висине руку своју , и ухвати ме , и извуче ме из воде велике ."
Псалми,1,17,"И избави ме од непријатеља мога силног, од противника мојих јачих од мене.","и избави ме од непријатеља мога силног , од противника мојих јачих од мене ."
Псалми,1,18,"Усташе на ме у дан тескобе моје, али ме Господ подржа;","усташе на ме у дан тескобе моје , али ме господ подржа ;"
Псалми,1,19,"Изведе ме на чистину, избави ме, јер ме воли.","изведе ме на чистину , избави ме , јер ме воли ."
Псалми,1,20,"Господ ми по правди мојој даде, за чистоту руку мојих дарива ме.","господ ми по правди мојој даде , за чистоту руку мојих дарива ме ."
Псалми,1,21,"Јер се држах путева Господњих, Богу своме не сагреших.","јер се држах путева господњих , богу своме не сагреших ."
Псалми,1,22,Јер сам законе његове под собом држао и његове заповести не одбих од себе.,јер сам законе његове под собом држао и његове заповести не одбих од себе .
Псалми,1,23,"И бих му веран, и чувао се од безакоња свога.","и бих му веран , и чувао се од безакоња свога ."
Псалми,1,24,"Зато ми даде Господ по правди мојој, по чистоти руку мојих пред очима његовим.","зато ми даде господ по правди мојој , по чистоти руку мојих пред очима његовим ."
Псалми,1,25,"Милостив према милостивом, према верноме си веран;","милостив према милостивом , према верноме си веран ;"
Псалми,1,26,и чист си према чистоме; али с неваљалим по његовом неваљалству радиш.,и чист си према чистоме ; али с неваљалим по његовом неваљалству радиш .
Псалми,1,27,"Јер ти понизне спасаваш, али очи бесне понижаваш.","јер ти понизне спасаваш , али очи бесне понижаваш ."
Псалми,1,28,"Ти буктињи мојој светлост дајеш. Господ, Бог мој; расветљује таму моју!","ти буктињи мојој светлост дајеш . господ , бог мој ; расветљује таму моју !"
