book,chapter,verse,text
Јован,12,39,"Зато не могаху вјеровати, јер опет рече Исаија:"
Јован,12,40,"Заслијепио је очи њихове и окаменио срца њихова, да не виде очима ни срцем разумију, и не обрате се да их исцијелим."
Јован,12,41,Ово рече Исаија када видје славу његову и говораше о њему.
Јован,12,42,"Али и од старјешина многи вјероваше у њега; но због фарисеја не признаваху, да не буду искључени из синагоге;"
Јован,12,43,Јер завољеше више славу људску него славу Божију.
Јован,12,44,"А Исус повика и рече: Ко вјерује у мене, не вјерује у мене, него у Онога који ме је послао."
Јован,12,45,"И ко види мене, види Онога који ме је послао."
Јован,12,46,"Ја у свијет дођох као свјетлост, да свако ко вјерује у мене не остане у тами."
Јован,12,47,"И ко чује моје ријечи и не вјерује, ја му не судим; јер не дођох да судим свијету, него да спасем свијет."
Јован,12,48,"Ко одбацује мене, и не прима ријечи моје, има себи судију: ријеч коју ја говорих, она ће му судити у посљедњи Дан."
Јован,12,49,"Јер ја не говорих сам од себе, него Отац мој који ме посла, он ми даде заповијест шта да кажем и шта да говорим."
Јован,12,50,"И знам да је заповијест његова живот вјечни. Што год, дакле, ја говорим, онако говорим како ми је рекао Отац."
Јован,13,1,"А пред празник Пасхе, знајући Исус да је дошао његов час да пређе из овога свијета Оцу, љубивши своје који су у свијету, љубио их је до краја."
Јован,13,2,"И кад би вечера, пошто ђаво већ бјеше метнуо у срце Јуди Симонову Искариотском да га изда,"
Јован,13,3,"Знајући Исус да му је Отац све дао у руке, и да од Бога изиђе, и Богу иде,"
Јован,13,4,"Устаде од вечере и скиде горње хаљине, па узе убрус и опаса се њиме."
Јован,13,5,"Потом усу воду у умиваоницу, и поче прати ноге ученицима и отирати убрусом којим бјеше опасан."
Јован,13,6,"Онда дође Симону Петру, а овај му рече: Господе, зар ти моје ноге да опереш?"
Јован,13,7,"Одговори Исус и рече му: Што ја чиним, ти сад не знаш, али ћеш послије разумјети."
Јован,13,8,"Рече му Петар: Никада ти нећеш опрати моје ноге. Исус му одговори: Ако те не оперем, немаш удјела са мном."
Јован,13,9,"Рече му Симон Петар: Господе, не само ноге моје, него и руке и главу."
Јован,13,10,"Рече му Исус: Окупани нема потребе шта да пере осим ногу, јер је сав чист; и ви сте чисти, али не сви."
Јован,13,11,"Јер знађаше издајника својега, зато рече: Нисте сви чисти."
Јован,13,12,"А кад им опра ноге, узе хаљине своје па опет сједе за трпезу и рече им: Знате ли шта сам вам учинио?"
Јован,13,13,"Ви ме зовете Учитељем и Господом, и право велите, јер јесам."
Јован,13,14,"Кад вам, дакле, опрах ноге, ја Господ и Учитељ, и ви сте дужни једни другима прати ноге."
Јован,13,15,"Јер сам вам дао примјер да, као што ја учиних вама, и ви чините."
Јован,13,16,"Заиста, заиста вам кажем: Није слуга већи од господара својега, нити је посланик већи од онога који га је послао."
Јован,13,17,"Кад ово знате, блажени сте ако то творите."
Јован,13,18,"Не говорим о свима вама; ја знам које изабрах; него да се испуни Писмо: Који са мном хљеб једе, подиже пету своју на мене."
Јован,13,19,"Од сада вам говорим прије него се збуде, да, када се збуде, вјерујете да Ја јесам."
Јован,13,20,"Заиста, заиста вам кажем: Који прима онога кога пошаљем, мене прима; а ко прима мене, прима Онога који ме је послао."
Јован,13,21,"Рекавши ово Исус се узбуди духом, и посвједочи и рече: Заиста, заиста вам кажем, један од вас издаће ме."
Јован,13,22,"Онда се ученици згледаху међу собом, и бијаху у недоумици о коме говори."
Јован,13,23,"А један од ученика његових, кога Исус љубљаше, бјеше наслоњен на наручје Исусово."
Јован,13,24,"Њему, дакле, Симон Петар даде знак да упита ко би то био о коме говори."
Јован,13,25,"А овај, наслонивши се на прса Исусова, рече му: Господе, ко је то?"
Јован,13,26,"Исус одговори: Онај је коме ја умочивши залогај дам. И умочивши залогај, даде Јуди Симоновом Искариотском."
Јован,13,27,"И по залогају тада уђе у њега сатана. Онда му рече Исус: Што чиниш, чини брже."
Јован,13,28,А ово не разумједе нико од оних што бијаху за трпезом зато му рече.
Јован,13,29,"А неки мишљаху, будући да у Јуде бјеше кеса, да му Исус рече: Купи што нам треба за празник: или да даде штогод сиромасима."
Јован,13,30,А он узевши залогај одмах изиђе: а бјеше ноћ.
Јован,13,31,"Кад он изиђе, Исус рече: Сада се прослави Син Човјечији, и Бог се прослави у њему."
Јован,13,32,"Ако се Бог прослави у њему, и Бог ће њега прославити у себи, и одмах ће га прославити."
Јован,13,33,"Дјечице, још сам мало с вама; тражићете ме, и као што рекох Јудејцима да куда ја идем ви не можете доћи, то и вама сада говорим."
Јован,13,34,"Заповијест нову дајем вам: да љубите једни друге, као што ја вас љубих, да и ви љубите једни друге."
Јован,13,35,По томе ће сви познати : да сте моји ученици ако будете имали љубав међу собом.
Јован,13,36,"Рече му Симон Петар: Господе, куда идеш? Исус му одговори: Куда ја идем не можеш сада ићи за мном, али ћеш послије поћи за мном."
Јован,13,37,"Петар му рече: Господе, зашто сад не могу ићи за тобом? Живот свој положићу за тебе."
Јован,13,38,"Одговори му Исус: Живот ли ћеш свој положити за мене? Заиста, заиста ти кажем: неће пијетао запјевати док ме се трипут не одрекнеш."
Јован,14,1,"Нека се не збуњује срце ваше, вјерујте у Бога, и у мене вјерујте."
Јован,14,2,"У кући Оца мојега станови су многи. А да није тако, зар бих вам рекао: Идем да вам припремим мјесто."
Јован,14,3,"И ако отидем и припремим вам мјесто, опет ћу доћи, и узећу вас к себи да гдје сам ја. будете и ви."
Јован,14,4,"И куда ја идем знате, и пут знате."
Јован,14,5,"Рече му Тома: Господе, не знамо куда идеш; и како можемо знати пут?"
Јован,14,6,Исус му рсче: Ја сам пут и истина и живот: нико не долази Оцу осим кроз мене.
Јован,14,7,"Кад бисте мене знали и Оца мојега бисте знали; и од сада познајете га, и видјели сте га."
Јован,14,8,"Рече му Филип: Господе, покажи нам Оца, и биће нам доста."
Јован,14,9,"Исус му рече: Толико сам времена с вама и ниси ме познао, Филипе? Ко је видио мене, видио је Оца; па како ти говориш: Покажи нам Оца?"
Јован,14,10,"Зар не вјерујеш да сам ја у Оцу и Отац у мени? Ријечи које вам ја говорим не говорим од самога себе, него Отац који пребива у мени он твори дјела."
Јован,14,11,"Вјерујте ми да сам ја у Оцу и Отац у мени: ако ли не, због самих дјела вјерујте ми."
Јован,14,12,"Заиста, заиста вам кажем: Ко вјерује у мене. дјела која ја творим и он ће творити, и већа од ових ће творити; јер ја идем Оцу своме."
Јован,14,13,"И што год заиштете (од Оца) у име моје то ћу учинити, да се прослави Отац у Сину."
Јован,14,14,"И ако шта заиштете у име моје, ја ћу учинити."
Јован,14,15,"Ако ме љубите, заповијести моје држите,"
Јован,14,16,"И ја ћу умолити Оца. и даће вам другог Утјешитеља да пребива с вама вавијек,"
Јован,14,17,"Духа Истине, кога свијет не може примити. јер га не види, нити га познаје: а ви га познајете, јер са вама пребива, и у вама ће бити."
Јован,14,18,Нећу вас оставити сиротне: доћи ћу к вама.
Јован,14,19,"Још мало и свијет ме више неће видјети, а ви ћете ме видјети, јер ја живим, и ви ћете живјети."
Јован,14,20,"У онај дан знаћете ви да сам ја у Оцу своме, и ви у мени,и ја у вама."
Јован,14,21,"Ко има заповијести моје и држи их, то је онај који ме љуби; а који мене љуби. тога ће љубити Отац мој; и ја ћу га љубити и јавићу му се сам."
Јован,14,22,"Рече му Јуда, не Искариотски: Господе, шта је то да ћеш се јавити нама, а не свијету?"
Јован,14,23,"Одговори му Исус и рече: Ако ме неко љуби, ријеч моју држаће, и Отац мој љубиће њега; и њему ћемо доћи и у њему ћемо се настанити."
Јован,14,24,"Ко мене не љуби, ријечи моје не држи; а ријеч коју чујете није моја него Оца који ме је послао."
Јован,14,25,Ово сам вам говорио док сам боравио с вама.
Јован,14,26,"А Утјешитељ Дух Свети, кога ће Отац послати у име моје, Он ће вас научити свему и подсјетиће вас на све што вам рекох."
Јован,14,27,"Мир вам остављам, мир свој дајем вам; не дајем вам га као што свијет даје. Нека се не збуњује срце ваше и нека се не боји."
Јован,14,28,"Чусте да вам ја казах: Идем, и доћи ћу вама. Кад бисте ме љубили, обрадовали бисте се што рекох: идем Оцу: јер Отац мој већи је од мене."
Јован,14,29,"А сада сам вам рекао, прије него се збуде, да вјерујете када се збуде."
Јован,14,30,"Нећу више много говорити с вама, јер долази кнез овога свијета, и у мени нема ништа."
Јован,14,31,"Него да зна свијет да љубим Оца, и као што ми заповједи Отац, онако творим. Устаните, хајдемо одавде!"
Јован,15,1,"Ја сам истински чокот, и Отац мој је виноградар."
Јован,15,2,Сваку лозу на мени која не рађа рода одсијеца је; а сваку која род рађа чисти је да више рода роди.
Јован,15,3,Ви сте већ чисти због ријечи коју сам вам говорио.
Јован,15,4,"Останите у мени, и ја ћу у вама. Као што лоза не може рода родити сама од себе ако не остане на чокоту, тако ни ви ако у мени не останете."
Јован,15,5,"Ја сам чокот, а ви лозе. Ко остаје у мени и ја у њему, тај доноси многи плод. јер без мене не можете чинити ништа."
Јован,15,6,"Ко у мени не остане, избациће се напоље као лоза, и осушиће се, и скупиће је, и у огањ бацити, и спалити."
Јован,15,7,"Ако останете у мени и ријечи моје у вама остану, што год хоћете иштите и биће вам."
Јован,15,8,"Овим се прослави Отац мој да род многи доносите, и бићете моји ученици."
Јован,15,9,"Као што Отац љуби мене, и ја љубим вас: останите у љубави мојој."
Јован,15,10,"Ако заповијести моје одржите, остаћете у љубави мојој, као што сам ја одржао заповијести Оца мојега и остајем у љубави његовој."
Јован,15,11,Ово сам вам казао да радост моја у вама остане и радост ваша да се испуни.
Јован,15,12,Ово је заповијест моја: да љубите једни друге као што ја вас љубим.
Јован,15,13,"Од ове љубави нико нема веће, да ко живот свој положи за пријатеље своје."
Јован,15,14,Ви сте пријатељи моји ако творите што вам ја заповиједам.
Јован,15,15,"Више вас не називам слугама, јер слуга не зна шта ради господар његов; него сам вас назвао пријатељима, јер све што чух од Оца својега, објавих вам."
Јован,15,16,"Не изабрасте ви мене, него ја вас изабрах и поставих вас да ви идете и род доносите; и род ваш да остане, да што год заиштете од Оца у име моје да вам да."
Јован,15,17,Ово вам заповиједам: да љубите једни Друге.
Јован,15,18,"Ако вас мрзи свијет, знајте да је мене омрзнуо прије вас."
Јован,15,19,"Кад бисте били од свијета, свијет би своје љубио, а како нисте од свијета него вас ја изабрах од свијета, зато вас мрзи свијет."
Јован,15,20,"Опомињите се ријечи коју вам ја рекох: није слуга већи од господара својега. Ако мене гонише, и вас ће гонити: ако моју ријеч одржаше, и вашу ће одржати."
Јован,15,21,"Али све ће вам ово чинити због имена мојега, јер не познају Онога који ме посла."
Јован,15,22,"Да нисам дошао и говорио им, не би гријеха имали; а сад изговора немају за гријех свој."
Јован,15,23,Који мрзи мене и Оца мојега мрзи.
Јован,15,24,"Да не творих међу њима дјела која нико други није творио, не би гријеха имали: а сада су и видјели, и омрзнули и мене и Оца мојега."
Јован,15,25,Али да се испуни ријеч написана у Закону њихову: Омрзнуше ме ни за што.
Јован,15,26,"А када дође Утјешитељ, кога ћу вам ја послати од Оца, Дух Истине, који од Оца исходи, Он ће свједочити за мене."
Јован,15,27,"А и ви ћете свједочити, јер сте од почетка са мном."
Јован,16,1,Ово сам вам казао да се не саблазните.
Јован,16,2,Изгониће вас из синагога; Али долази час када ће сваки ко вас убије мислити да Богу службу приноси.
Јован,16,3,"И то ће чинити, јер не познаше Оца ни мене."
Јован,16,4,"Али ово сам вам казао да се, када дође час, сјећате овога да вам ја казах; а испочетка не казах вам ово, јер бијах с вама."
Јован,16,5,"А сада идем Ономе који ме посла, и нико ме од вас не пита: куда идеш?"
Јован,16,6,"Али зато што сам вам ово казао, жалост је испунила срце ваше."
Јован,16,7,"Но ја вам истину говорим: боље је за вас да ја одем, јер ако ја не одем, Утјешитељ неће доћи к вама; ако ли одем, послаћу га к вама."
Јован,16,8,"И кад Он дође, покараће свијет за гријех, и за правду, и за суд."
Јован,16,9,"За гријех, дакле, што не вјерују у мене;"
Јован,16,10,"За правду пак, што идем Оцу својему, и више ме нећете видјети;"
Јован,16,11,"А за суд, што је кнез овога свијета осуђен."
Јован,16,12,"Још вам имам много говорити, али сада не можете носити."
Јован,16,13,"А када дође Он, Дух Истине, увешће вас у сву истину; јер неће говорити од себе, него ће говорити оно што чује, и јавиће вам оно што долази."
Јован,16,14,"Он ће мене прославити, јер од мојега ће узети, и јавиће вам."
Јован,16,15,"Све што има Отац моје је, зато рекох да ће од мојега узети, и јавити вам."
Јован,16,16,"Још мало, и нећете ме видјети, и опет мало и угледаћете ме, јер ја идем Оцу."
Јован,16,17,"Тада неки од ученика његових рекоше међу собом: Шта је то што нам каже: Још мало, и нећете ме видјети, и опет мало и угледаћете ме; и: Ја идем Оцу?"
Јован,16,18,"Говораху, дакле: Шта је то што каже: мало? Не знамо шта говори."
Јован,16,19,"А Исус разумије да хтједоше да га питају, па им рече: Зато ли се запиткујете међу собом, што рекох: Још мало, и нећете ме видјети, и опет мало, и угледаћете ме."
Јован,16,20,"Заиста, заиста вам кажем да ћете ви заплакати и заридати, а свијет ће се радовати; и ви ћете жалосни бити, али ће се ваша жалост окренути на радост."
Јован,16,21,"Жена кад рађа трпи муку, јер дође час њезин; а када роди дијете, више се не опомиње жалости, због радости што се роди човјек на свијет."
Јован,16,22,"И ви, дакле, имате сада жалост; али ћу вас опет видјети, и радоваће се срце ваше, и радост вашу нико неће узети од вас."
Јован,16,23,"И у онај дан нећете ме питати ништа. Заиста, заиста вам кажем да што год заиштете од Оца у име моје, даће вам."
Јован,16,24,"До сада не искасте ништа у име моје; иштите и добићете, да радост ваша буде испуњена."
Јован,16,25,"Ово сам вам говорио у причама; али долази час кад вам више нећу говорити у причама, него ћу вам отворено јавити о Оцу."
Јован,16,26,"У онај дан ћете у име моје заискати, и не кажем вам да ћу ја умолити Оца за вас:"
Јован,16,27,"Јер сам Отац љуби вас, зато што сте ви љубили мене, и вјеровали да ја од Бога изиђох."
Јован,16,28,"Изиђох од Оца, и дошао сам на свијет; опет остављам свијет, и идем Оцу."
Јован,16,29,"Рекоше му ученици његови: Ето сад отворено говориш, и причу никакву не говориш."
Јован,16,30,"Сада знамо да све знаш, и не треба да те ко пита. По томе вјерујемо да ти од Бога изиђе."
Јован,16,31,Исус им одговори: Сада ли вјерујете?
Јован,16,32,"Ево долази час, и већ је дошао, да се разбјегнете сваки на своју страну, а мене сама оставите: али нисам сам, јер је Отац са мном."
Јован,16,33,"Ово сам вам казао, да у мени мир имате. У свијету ћете имати жалост; али не бојте се, ја сам побиједио свијет."
Јован,17,1,"Ово изговори Исус, па подиже очи своје небу и рече: Оче, дошао је час, прослави Сина својега, да и Син твој прослави тебе;"
Јован,17,2,"Као што си му дао власт над сваким тијелом, да свему што си му дао, дарује им живот вјечни."
Јован,17,3,А ово је вјечни живот да познају тебе једнога истинитога Бога и кога си послао Исуса Христа.
Јован,17,4,Ја те прославих на земљи; дјело сврших које си ми дао да извршим.
Јован,17,5,"И сада прослави ти мене, Оче, у тебе самога, славом коју имадох у тебе прије него свијет постаде."
Јован,17,6,"Објавих име твоје људима које си ми дао од свијета; твоји бијаху па си их мени дао, и твоју су ријеч одржали."
Јован,17,7,Сад разумјеше да је све што си ми дао од тебе.
Јован,17,8,"Јер ријечи које си ми дао, дао сам њима: и они примише, и познаше заиста да од тебе изиђох, и вјероваше да ме ти посла."
Јован,17,9,"Ја се за њих молим, не молим се за свијет, него за оне које си ми дао, јер су твоји."
Јован,17,10,"И све моје твоје је, и твоје моје; и прославио сам се у њима."
Јован,17,11,"И више нисам у свијету. а они су у свијету, и ја долазим теби. Оче свети, сачувај их у име твоје, оне које си ми дао, да буду једно као ми."
Јован,17,12,"Док бијах с њима у свијету, ја их чувах у име твоје; оне које си ми дао сачувах; и нико од њих не погибе осим сина погибли, да се испуни Писмо."
Јован,17,13,"А сада долазим теби, и ово говорим на свијету, да имају радост моју испуњену у себи."
Јован,17,14,"Ја сам им дао ријеч твоју: и свијет их омрзну, јер нису од свијета, као ни ја што нисам од свијета."
Јован,17,15,"Не молим да их узмеш са свијета, него да их сачуваш од злога."
Јован,17,16,"Од свијета нису, као ни ја што нисам од свијета."
Јован,17,17,Посвети их истином твојом: ријеч твоја јесте истина.
Јован,17,18,"Као што ти мене посла у свијет, и ја њих послах у свијет."
Јован,17,19,"Ја посвећујем себе за њих, да и они буду посвећени истином."
Јован,17,20,"Не молим пак само за њих, него и за оне који због ријечи њихове повјерују у мене:"
Јован,17,21,"Да сви једно буду, као ти, Оче, што си у мени и ја у теби, да и они у нама једно буду да свијет вјерује да си ме ти послао."
Јован,17,22,"И славу коју си ми дао ја сам дао њима, да буду једно као што смо ми једно."
Јован,17,23,"Ја у њима и ти у мени, да буду усавршени у једно, и да позна свијет да си ме ти послао и да љубиш њих као што мене љубиш."
Јован,17,24,"Оче, хоћу да и они које си ми дао буду са мном гдје сам ја, да гледају славу моју коју си ми дао, јер си ме љубио прије постања свијета."
Јован,17,25,"Оче праведни, свијет тебе не позна, а ја те познах, и ови познаше да си ме ти послао."
Јован,17,26,"И ја им објавих име твоје и објавићу: да љубав којом ме љубиш у њима буде, и ја у њима."
Јован,18,1,"Рекавши ово Исус изиђе са ученицима својим преко потока Кедрона, гдје бјеше врт, у који уђе он и ученици његови."
Јован,18,2,"А и Јуда, издајник његов, знађаше то мјесто; јер се Исус често окупљаше ондје са ученицима својим."
Јован,18,3,"Онда Јуда узе чету, и од првосвештеника и фарисеја слуге, и дође онамо са буктињама и свјетиљкама и оружјем."
Јован,18,4,"А Исус знајући све шта има да му се догоди, изиђе и рече им: Кога тражите?"
Јован,18,5,"Одговорише му: Исуса Назарећанина. Исус им рече: Ја сам. А с њима стајаше и Јуда, издајник његов."
Јован,18,6,"А када им рече: Ја сам, одступише назад и попадаше на земљу."
Јован,18,7,Онда их опет запита: Кога тражите? А они рекоше: Исуса Назарећанина.
Јован,18,8,"Одговори Исус: Рекох вам да сам ја. Ако, дакле, мене тражите, пустите ове нека иду."
Јован,18,9,Да се испуни ријеч коју рече: Не изгубих ни једнога од оних које си ми дао.
Јован,18,10,"А Симон Петар имаше нож, па га потеже и удари слугу првосвештениковог, и одсијече му десно ухо. А слуги бјеше име Малхо."
Јован,18,11,Тада рсче Исус Петру: Стави нож у корице! Чашу коју ми је дао Отац зар да је не пијем?
Јован,18,12,"Онда чета и заповједник и слуге јудејске ухватише Исуса и свезаше га,"
Јован,18,13,"И одведоше га најприје Ани, јер бјеше таст Кајафи, који бјеше првосвештеник оне године."
Јован,18,14,А Кајафа бјеше онај што даде савјет Јудсјцима да је боље да један човјек умре за народ.
Јован,18,15,"За Исусом пак иђаше Симон Петар и други ученик: а тај ученик бјеше познат првосвештенику, па уђе са Исусом у двориштс првосвештеника."
Јован,18,16,"А Петар стајаше напољу код врата. Онда изиђе тај други ученик, који бјеше познат првосвештенику, и рече вратарки те уведе Петра."
Јован,18,17,Тада слушкиња вратарка рече Петру: Да ниси и ти од ученика овога човјека? Он рече: Нисам.
Јован,18,18,"А слуге и момци бјеху наложили ватру и стајаху те се гријаху, јер бјеше хладно; а и Петар бјеше с њима, и стајаше и гријаше се."
Јован,18,19,Првосвештеник пак упита Исуса за ученике његове и за науку његову.
Јован,18,20,"Исус му одговори: Ја говорих јавно свијету: ја свагда учих у синагоги и у храму. гдје се увијек скупљају Јудејци, и ништа у тајности не говорих."
Јован,18,21,"Што питаш мене? Питај оне који су слушали шта им говорих; ето, они знају шта ја говорих."
Јован,18,22,"А кад он ово рече, један од слугу који стајаху ондје удари Исусу шамар и рече: Зар тако одговараш првосвештенику?"
Јован,18,23,"Исус му одговори: Ако зло рекох, докажи да је зло: ако ли добро, зашто ме бијеш?"
Јован,18,24,Ана га посла свезанога Кајафи првосвештенику.
Јован,18,25,А Симон Петар стајаше и гријаше се. Онда му рекоше: Да ниси и ти од ученика његових? А он се одрече и каза: Нисам.
Јован,18,26,"Рече један од слугу првосвештеникових, који бијаше рођак ономе што му Петар одсијече ухо: Не видјех ли ја тебе у врту са њим?"
Јован,18,27,Онда се Петар опет одрече; и одмах пијетао запјева.
Јован,18,28,"Исуса пак поведоше од Кајафе у судницу. А бјеше јутро, и они не уђоше у судницу да се не би оскврнили, него да би могли јести Пасху."
Јован,18,29,Онда Пилат изиђе к њима напоље и рече: Какву оптужбу износите против овога човјека?
Јован,18,30,"Одговорише му и рекоше: Кад он не би био злочинац, не бисмо га предали теби."
Јован,18,31,А Пилат им рече: Узмите га ви и по закону вашему судите му. А Јудејци му рекоше: Ми не смијемо никога погубити.
Јован,18,32,"Да се испуни ријеч Исусова коју рече, указујући каквом ће смрћу умријети."
Јован,18,33,"Онда уђе Пилат опет у судницу, па дозва Исуса и рече му: Ти ли си цар јудејски?"
Јован,18,34,"Одговори му Исус: Говориш ли ти то сам од себе, или ти други казаше о мени?"
Јован,18,35,Пилат одговори: Зар сам ја Јудејац? Народ твој и првосвештеници предаше те мени. Шта си учинио?
Јован,18,36,"Исус одговори: Царство моје није од овога свијета: кад би било од овога свијета царство моје, слуге моје би се бориле да не будем предан Јудејцима: али царство моје није одавде."
Јован,18,37,"Тада му рече Пилат: Дакле, ти си цар? Исус одговори: Ти кажеш да сам ја цар. Ја сам за то рођен и за то сам дошао на свијет да свједочим истину. И сваки који је од истине слуша глас мој."
Јован,18,38,"Рече му Пилат: Шта је истина? И ово рекавши, изиђе опет Јудејцима, и рече им: Ја ниједне кривице не налазим на њему."
Јован,18,39,"А у вас је обичај да вам једнога пустим на Пасху. Хоћете ли, дакле, да вам пустим цара јудејскога?"
Јован,18,40,"Тада сви опет повикаше говорећи: Не овога, него Вараву! А Варава бјеше разбојник."
Јован,19,1,"Тада, дакле, Пилат узе Исуса и ишиба га."
Јован,19,2,"А војници оплетоше вијенац од трња и метнуше му на главу, и обукоше му пурпурну хаљину,"
Јован,19,3,"И говораху: Здраво, царе јудејски! И удараху га по образима."
Јован,19,4,"Пилат пак опет изиђе напоље и рече им: Ево вам га изводим напоље, да знате да на њему не налазим ниједне кривице."
Јован,19,5,А Исус изиђе напоље носећи трнови вијенац и пурпурну хаљину. И рече им Пилат: Ево човјека!
Јован,19,6,"Када га, дакле, видјеше првосвештеници и слуге, повикаше говорећи: Распни га, распни! Пилат им рече: Узмите га ви и распните, јер ја не налазим на њему кривицу."
Јован,19,7,"Одговорише му Јудејци: Ми имамо закон и по закону нашему мора да умре, јер начини себе Сином Божијим."
Јован,19,8,"Када, дакле, Пилат чу ову ријеч, побоја се већма."
Јован,19,9,"И опет уђе у судницу, и рече Исусу: Одакле си ти? А Исус му не даде одговора."
Јован,19,10,Пилат му тад рече: Зар мени не одговараш? Не знаш ли да имам власт да те распнем и власт имам да те пустим?
Јован,19,11,Исус одговори: Не би имао власти никакве нада мном када ти не би било дано одозго; зато онај који ме предаде теби има већи гријех.
Јован,19,12,"Од тада гледаше Пилат да га пусти. Али Јудејци викаху говорећи: Ако овога пустиш, ниси пријатељ ћесару. Сваки који себе царем гради противи се ћесару."
Јован,19,13,"Пилат, дакле, чувши ову ријеч, изведе Исуса напоље, и сједе на судијску столицу, на мјесту званом Литостротон, а јеврејски Гавата."
Јован,19,14,"А бјеше петак уочи Пасхе, око шестога часа; и он рече Јудејцима: Ево цар ваш!"
Јован,19,15,"А они повикаше: Узми, узми, распни га! Пилат им рече: Зар цара вашега да разапнем? Одговорише првосвештеници: Немамо цара осим ћесара."
Јован,19,16,"Тада, дакле, предаде га њима да се разапне. А они узеше Исуса и одведоше."
Јован,19,17,"И носећи крст свој изиђе на мјесто звано Лобања, а јеврејски Голгота."
Јован,19,18,"Ондје га разапеше, и са њим другу двојицу, с једне и са друге стране, а Исуса у средини."
Јован,19,19,"Пилат пак написа и натпис, па постави на крст; а бјеше написано: Исус Назарећанин цар јудејски."
Јован,19,20,"И овај натпис читаше многи Јудејци, јер близу града бјеше мјесто гдје разапеше Исуса; и бјеше написано јеврејски, јелински и римски."
Јован,19,21,"А првосвештеници јудејски говораху Пилату: Не пиши: цар јудејски, него да он рече: ја сам цар јудејски."
Јован,19,22,"Пилат одговори: Што писах, писах."
Јован,19,23,"Војници пак када разапеше Исуса, узеше хаљине његове и начинише четири дијела, свакоме војнику по дио, и доламу; а долама не бјеше шивена него изаткана изједна."
Јован,19,24,"Онда рекоше међу собом: Да је не деремо, него да бацимо коцку за њу коме ће допасти. Да се испуни Писмо које говори: Раздијелише хаљине моје међу собом, и за доламу моју бацише коцку.Војници, дакле, тако учинише."
Јован,19,25,"А стајаху код Исусова крста мати његова, и сестра матере његове Марија Клеопова, и Марија Магдалина."
Јован,19,26,"А Исус видјевши матер и ученика кога љубљаше гдје стоји поред ње, рече матери својој: Жено, ето ти сина!"
Јован,19,27,Потом рече ученику: Ево ти мајке! И од онога часа узе је ученик к себи.
Јован,19,28,"Послије тога, знајући Исус да се већ све свршило, да се сасвим испуни Писмо рече: Жедан сам!"
Јован,19,29,"Стајаше пак суд пун оцта; а они напунише сунђер оцта, и натакнувши на трску, принесоше устима његовим."
Јован,19,30,"А кад Исус окуси оцат рече: Сврши се! И преклонивши главу, предаде дух."
Јован,19,31,"А будући да бјеше петак, па да не би тијела остала на крсту у суботу, јер бијаше велики дан она субота, Јудејци замолише Пилата да им се пребију голијени, па да их скину."
Јован,19,32,"Онда дођоше војници, и првоме пребише голијени и другоме распетоме с њим:"
Јован,19,33,"А дошавши до Исуса, кад видјеше да је већ умро, не пребише му голијени,"
Јован,19,34,Него један од војника прободе му ребра копљем; и одмах изиђе крв и вода.
Јован,19,35,"И онај који је видио, посвједочио је, и истинито је свједочанство његово, и он зна да истину говори, да и ви вјерујете."
Јован,19,36,Јер се ово догоди да се испуни Писмо: Кост његова неће се преломити.
Јован,19,37,И опет друго Писмо говори: Погледаће на онога кога прободоше.
Јован,19,38,"А потом Јосиф из Ариматеје, који бјеше ученик Исусов, али кришом због страха од Јудејаца, замоли Пилата да узме тијело Исусово. И допусти Пилат. Онда дсфе и узе ти-јело Исусово."
Јован,19,39,"А дође и Никодим, који је први пут долазио ноћу Исусу, и донесе помијешане смирне и алоја око сто литара."
