book,chapter,verse,text,lemmatized
Псалми,35,16,С неваљалијем и подругљивијем беспосличарима шкргућу на ме зубима својима.,sa nevaljao i podrugljiv besposličar škrgutati na ja zub svoj .
Псалми,35,17,"Господе! хоћеш ли дуго гледати? Отми душу моју од нападања њихова, од овијех лавова јединицу моју.","gospoda ! hteti li dugo gledati ? oteti duša moj od napadanje njihov , od ovaj lav jedinica moj ."
Псалми,35,18,"Признаћу те у сабору великом, усред многога народа хвалићу те.","priznati ti u sabor velik , usred mnogi narod hvaliti te ."
Псалми,35,19,"Да ми се не би светили који ми злобе неправедно, и намигивали очима који мрзе на ме ни за што.","da ja sebe ne biti svetiti koji ja zloba nepravedno , i namigivati oko koji mrziti na ja ni za što ."
Псалми,35,20,"Јер они не говоре о миру, него на мирне на земљи измишљају лажне ствари.","jer oni ne govoriti o mir , nego na miran na zemlja izmišljati lažan stvar ."
Псалми,35,21,"Разваљују на ме уста своја, и говоре: добро! добро! види око наше.","razvaljivati na ja usta svoj , i govoriti : dobro ! dobro ! videti oko naš ."
Псалми,35,22,"Видиш, Господе! немој мучати; Господе! немој отступити од мене.","videti , gospoda ! moći mučati ; gospoda ! moći otstupiti od ja ."
Псалми,35,23,"Пробуди се, устани на суд мој, Боже мој и Господе, и на парницу моју.","probuditi sebe , ustati na sud moj , Bog moj i gospoda , i na parnica moj ."
Псалми,35,24,"Суди ми по правди својој, Господе, Боже мој, да ми се не свете.","suditi ja po pravda svoj , gospoda , Bog moj , da ja sebe ne svet ."
Псалми,35,25,Не дај да говоре у срцу својем: добро! то смо хтјели! Не дај да говоре: прождријесмо га.,ne dati da govoriti u srce svoj : dobro ! taj biti hteti ! ne dati da govoriti : proždreti on .
Псалми,35,26,"Нек се постиде и посраме сви који се радују злу мојему, нек се обуку у стид и у срам који се размећу нада мном.","nek sebe postideti i posramiti sav koji sebe radovati zlo moj , nek sebe obuka u stid i u sram koji sebe razmetati nadati ja ."
Псалми,35,27,"Нека се радују и веселе који ми желе правду, и говоре једнако: велик Господ, који жели мира слузи својему!","neka sebe radovati i veseliti koji ja želeti pravda , i govoriti jednako : velik Gospod , koji želeti mir služiti svoj !"
Псалми,35,28,"И мој ће језик казивати правду твоју, и хвалу теби сваки дан.","i moj hteti jezik kazivati pravda tvoj , i hvala ti svaki dan ."
Псалми,36,1,Безаконику је безбожна ријеч у срцу; нема страха Божијега пред очима његовијем.,bezakonik biti bezbožan reč u srce ; nemati strah božiji pred oko njegov .
Псалми,36,2,"Али лаже себи у очи, мјесто да призна своје безакоње и омрзне на њ.","ali lagati sebe u oko , mesto da priznati svoj bezakonje i omrznuti na on ."
Псалми,36,3,"Ријечи су уста његовијех неправда и лукавство, неће да се опамети да твори добро.","reč biti usta njegovije nepravda i lukavstvo , hteti da sebe opametiti da tvoriti dobro ."
Псалми,36,4,"Безакоње смишља на постељи својој, стоји на путу рђавом, зло му није мрско.","bezakonje smišljati na postelja svoj , stajati na put rđav , zlo on biti mrzak ."
Псалми,36,5,"Господе! до неба је милост твоја, и истина твоја до облака.","gospoda ! do nebo biti milost tvoj , i istina tvoj do oblak ."
Псалми,36,6,"Правда је твоја као горе Божије, судови твоји бездана велика; људе и стоку ти чуваш, Господе!","pravda biti tvoj kao zlo božije , sud tvoj bezdan velik ; čovek i stoka ti čuvati , gospoda !"
Псалми,36,7,"Како је драгоцјена милост твоја, Боже! синови људски у сјену крила твојих не боје се.","kako biti dragocen milost tvoj , Bog ! sin ljudski u sjena krilo tvoj ne bojati sebe ."
Псалми,36,8,"Хране се од изобила дома твојега, и из потока сладости својих ти их напајаш.","hrana sebe od izobiti doma tvoj , i iz potok sladost svoj ti oni napajati ."
Псалми,36,9,"Јер је у тебе извор животу, твојом свјетлошћу видимо свјетлост.","jer biti u ti izvor život , tvoj svetlost videti svetlost ."
Псалми,36,10,"Рашири милост своју на оне који те знаду, и правду своју на добра срца.","raširiti milost svoj na onaj koji ti znati , i pravda svoj na dobar srce ."
Псалми,36,11,"Не дај да стане на мене нога охола, и рука безбожничка да ме заљуља.","ne dati da stati na ja noga ohol , i ruka bezbožnički da ja zaljuljati ."
Псалми,36,12,"Онамо нека падну који чине безакоње, нека се стропоштају и не могу устати.","onamo neka pasti koji činiti bezakonje , neka sebe stropoštati i ne moći ustati ."
Псалми,37,1,"Немој се жестити гледајући неваљале, немој завидјети онима који чине безакоње.","moći sebe žestiti gledati nevaljao , moći zavidjeti onaj koji činiti bezakonje ."
Псалми,37,2,"Јер се као трава брзо косе, и као зелено биље вену.","jer sebe kao trava brzo kosa , i kao zelen bilje vena ."
Псалми,37,3,Уздај се у Господа и твори добро; живи на земљи и храни истину.,uzdati sebe u Gospod i tvoriti dobro ; živeti na zemlja i hraniti istina .
Псалми,37,4,"Тјеши се Господом, и учиниће ти што ти срце жели.","tešiti sebe Gospod , i učiniti ti što ti srce želeti ."
Псалми,37,5,"Предај Господу пут свој, и уздај се у њега, он ће учинити.","predati Gospod put svoj , i uzdati sebe u on , on hteti učiniti ."
Псалми,37,6,"И извешће као видјело правду твоју, и правицу твоју као подне.","i izvesti kao videti pravda tvoj , i Pravica tvoj kao podne ."
Псалми,37,7,"Ослони се на Господа, и чекај га. Немој се жестити гледајући кога гдје напредује на путу својем, човјека, који ради што намисли.","osloniti sebe na Gospod , i čekati on . moći sebe žestiti gledati tko gde napredovati na put svoj , čovek , koji raditi što namisao ."
Псалми,37,8,"Утишај гњев, и остави јарост; немој се дражити да зло чиниш.","utišati gnev , i ostaviti jarost ; moći sebe dražiti da zlo činiti ."
Псалми,37,9,"Јер ће се истријебити који чине зло, а који чекају Господа наслиједиће земљу.","jer hteti sebe istrebiti koji činiti zlo , a koji čekati Gospod naslediti zemlja ."
Псалми,37,10,"Још мало, па неће бити безбожника; погледаћеш на мјесто његово, а њега нема.","još malo , pa hteti biti bezbožnik ; pogledati na mesto njegov , a on nemati ."
Псалми,37,11,"А смјерни ће наслиједити земљу, и наслађиваће се множином мира.","a smeran hteti naslediti zemlja , i naslađivati sebe množina mir ."
Псалми,37,12,"Зло мисли безбожник праведнику, и шкргуће на њ зубима својим.","zlo misliti bezbožnik pravednik , i škrgutati na on zub svoj ."
Псалми,37,13,"Али му се Господ смије, јер види да се примиче дан његов.","ali on sebe Gospod smejati , jer videti da sebe primicati dan njegov ."
Псалми,37,14,"Мач потежу безбожници, запињу лук свој, да оборе убогога и ништега и покољу оне који иду правим путем.","mač potezati bezbožnik , zapinjati luk svoj , da oboriti ubog i ništega i pokolj onaj koji ići prav put ."
Псалми,37,15,"Мач ће њихов ударити у њихово срце, и лукови њихови поломиће се.","mač hteti njihov udariti u njihov srce , i luk njihov polomiti sebe ."
Псалми,37,16,Боље је мало у праведника него богатство многих безбожника.,dobro biti malo u pravednik nego bogatstvo mnogi bezbožnik .
Псалми,37,17,"Јер ће се мишице безбожницима потрти, а праведнике утврђује Господ.","jer hteti sebe mišica bezbožnik poterti , a pravednik utvrđivati Gospod ."
Псалми,37,18,"Зна Господ дане безазленима, и дио њихов траје довијека.","znati Gospod dan bezazlen , i deo njihov trajati doveka ."
Псалми,37,19,"Неће се постидјети у зло доба, у дане гладне биће сити.","hteti sebe postideti u zlo doba , u dan gladan biti sit ."
Псалми,37,20,"А безбожници гину, и непријатељи Господњи као љепота шумска пролазе, као дим пролазе.","a bezbožnik ginuti , i neprijatelj Gospodnji kao lepota šumski prolaziti , kao dim prolaziti ."
Псалми,37,21,"Безбожник узаима и не враћа, а праведник поклања и даје.","bezbožnik uzaimati i ne vraćati , a pravednik poklanjati i davati ."
Псалми,37,22,"Јер које он благослови, они наслиједе земљу, а које он прокуне, они се истријебе.","jer koji on blagosloviti , oni naslediti zemlja , a koji on prokleti , oni sebe istrebiti ."
Псалми,37,23,Господ утврђује кораке свакога човјека и мио му је пут његов.,Gospod utvrđivati korak svaki čovek i mio on biti put njegov .
Псалми,37,24,"Кад посрне да падне, неће пасти, јер га Господ држи за руку.","kad posrnuti da pasti , hteti pasti , jer on Gospod držati za ruka ."
Псалми,37,25,"Бијах млад и остарјех, и не видјех праведника остављена, ни дјеце његове да просе хљеба.","biti mlad i ostareti , i ne videti pravednik ostaviti , ni dete njegov da prositi hleb ."
Псалми,37,26,"Сваки дан поклања и даје у зајам, и на натражју је његову благослов.","svaki dan poklanjati i davati u zajam , i na natražje biti njegov blagoslov ."
Псалми,37,27,"Уклањај се ода зла, и чини добро, и живи довијека.","uklanjati sebe odati zlo , i činiti dobro , i živeti doveka ."
Псалми,37,28,"Јер Господ љуби праведни суд, и не оставља светаца својијех; увијек се они чувају; а племе ће се безбожничко истријебити.","jer Gospod ljubiti pravedan sud , i ne ostavljati svetac svoj ; uvek sebe oni čuvati ; a pleme hteti sebe bezbožnički istrebiti ."
Псалми,37,29,"Праведници ће наслиједити земљу, и живјеће на њој довијека.","pravednik hteti naslediti zemlja , i živeti na on doveka ."
Псалми,37,30,"Уста праведникова говоре мудрост, и језик његов казује истину.","usta pravednikov govoriti mudrost , i jezik njegov kazivati istina ."
Псалми,37,31,"Закон је Бога његова њему у срцу, стопала се његова не спотичу.","zakon biti Bog njegov on u srce , stopalo sebe njegov ne spoticati ."
Псалми,37,32,"Безбожник вреба праведника, и тражи да га убије;","bezbožnik vrebati pravednik , i tražiti da on ubiti ;"
Псалми,37,33,"Али га Господ неће пустити у руке његове, нити ће дати да га окриве кад се стану судити.","ali on Gospod hteti pustiti u ruka njegov , niti hteti dati da on okriviti kad sebe stan suditi ."
Псалми,37,34,"Чекај Господа и држи се пута његова, и он ће те поставити да владаш земљом; видјећеш како ће се истријебити безбожници.","čekati gospoda i držati sebe puta njegov , i on hteti ti postaviti da vladati zemlja ; videti kako hteti sebe istrebiti bezbožnik ."
Псалми,37,35,Видјех безбожника страшна који се рашириваше као гранато дрво;,videti bezbožnik strašan koji sebe raširivati kao granata drvo ;
Псалми,37,36,"Али прође, и ево нема га; тражим га и не находим.","ali proći , i evo nemati on ; tražiti on i ne nahoditi ."
Псалми,37,37,"Храни чистоту и пази правду, јер ће у човјека мирна остати натражје.","hraniti čistota i paziti pravda , jer hteti u čovek miran ostati natražje ."
Псалми,37,38,А безаконика ће нестати сасвијем; натражје ће се безбожничко затрти.,a bezakonik hteti nestati sasvijem ; natražje hteti sebe bezbožnički zatreti .
Псалми,37,39,Од Господа је спасење праведницима; он је крјепост њихова у невољи.,od gospoda biti spasenje pravednik ; on biti krepost njihov u nevolja .
Псалми,37,40,"Господ ће им помоћи, и избавиће их; избавиће их од безбожника, и сачуваће их, јер се у њега уздају.","Gospod hteti oni pomoći , i izbaviti oni ; izbaviti oni od bezbožnik , i sačuvati oni , jer sebe u on uzdati ."
Псалми,38,1,"Господе! немој ме карати у гњеву својем, нити ме наказати у јарости својој.","gospoda ! moći ja karati u gnev svoj , niti ja nakazati u jarost svoj ."
Псалми,38,2,"Јер стријеле твоје устријелише ме, и рука ме твоја тишти.","jer strela tvoj ustreliti ja , i ruka ja tvoj tištati ."
Псалми,38,3,Нема здрава мјеста на тијелу мојем од гњева твојега; нема мира у костима мојим од гријеха мојега.,nemati zdrav mesto na telo moj od gnev tvoj ; nemati mir u kost moj od greh moj .
Псалми,38,4,"Јер безакоња моја изађоше врх главе моје, као тешко бреме отежаше ми.","jer bezakonje moj izaći vrh glava moj , kao težak breme otežati mi."
Псалми,38,5,Усмрдјеше се и загнојише се ране моје од безумља мојега.,usmrdeti sebe i zagnojiti sebe rana moj od bezumlje moj .
Псалми,38,6,"Згрчио сам се и погурио веома, вас дан идем сјетан;","zgrčiti biti sebe i poguriti veoma , vi dan ići setan ;"
Псалми,38,7,"Јер сам изнутра пун огња, и нема здрава мјеста на тијелу мојем.","jer biti iznutra pun oganj , i nemati zdrav mesto na telo moj ."
Псалми,38,8,"Изнемогох и веома ослабих, ричем од трзања срца својега.","Iznemogoh i veoma oslabiti , rikati od trzanje srce svoj ."
Псалми,38,9,"Господе! пред тобом су све жеље моје, и уздисање моје није од тебе сакривено.","gospoda ! pred ti biti sav želja moj , i uzdisanje moj biti od ti sakriti ."
Псалми,38,10,"Срце моје јако куца, остави ме снага моја, и вид очију мојих, ни њега ми нема.","srce moj jako kuća , ostaviti ja snaga moj , i vid oko moj , ni on ja nemati ."
Псалми,38,11,"Другови моји и пријатељи моји видећи ране моје отступише, далеко стоје ближњи моји.","drug moj i prijatelj moj videti rana moj otstupiš , daleko stajati bližnji moj ."
Псалми,38,12,"Који траже душу моју намјештају замку, и који су ми злу ради, говоре о погибли и по вас дан мисле о пријевари.","koji tražiti duša moj nameštaj zamka , i koji biti ja zlo raditi , govoriti o pogibao i po vi dan misliti o prevara ."
Псалми,38,13,А ја као глух не чујем и као нијем који не отвора уста својијех.,a ja kao gluh ne čuti i kao nem koji ne otvor usta svoj .
Псалми,38,14,Ја сам као човјек који не чује или нема у устима својим правдања.,ja biti kao čovek koji ne čuti ili nemati u usta svoj pravdanje .
Псалми,38,15,"Јер тебе, Господе, чекам, ти одговарај за мене, Господе, Боже мој!","jer ti , gospoda , čekati , ti odgovarati za ja , gospoda , Bog moj !"
Псалми,38,16,"Јер рекох: да ми се не свете, и да се не размећу нада мном, кад се спотакне нога моја.","jer reći : da ja sebe ne svet , i da sebe ne razmetati nadati ja , kad sebe spotaknuti noga moj ."
Псалми,38,17,"Јер сам готов пасти, и туга је моја свагда са мном.","jer biti gotov pasti , i tuga biti moj svagda sa ja ."
Псалми,38,18,"Признајем кривицу своју, и тужим ради гријеха својега.","priznavati krivica svoj , i tužiti radi greh svoj ."
Псалми,38,19,"Непријатељи моји живе, јаки су, и сила их има што ме ненавиде на правди.","neprijatelj moj živeti , jak biti , i sila oni imati što ja nenaviditi na pravda ."
Псалми,38,20,"Који ми враћају зло за добро, непријатељи су ми зато што сам пристао за добрим.","koji ja vraćati zlo za dobro , neprijatelj biti ja zato što biti pristati za dobar ."
Псалми,38,21,"Немој ме оставити, Господе, Боже мој! немој се удаљити од мене.","moći ja ostaviti , gospoda , Bog moj ! moći sebe udaljiti od ja ."
Псалми,38,22,"Похитај у помоћ мени, Господе, спаситељу мој!","pohitati u pomoć ja , gospoda , spasitelj moj !"
Псалми,39,1,"Рекох: чуваћу се на путовима својим да не згријешим језиком својим; зауздаваћу уста своја, док је безбожник преда мном.","reći : čuvati sebe na put svoj da ne zgrešiti jezik svoj ; zauzdavati usta svoj , dok biti bezbožnik predati ja ."
Псалми,39,2,"Бијах нијем и гласа не пустих; мучах и о добру. Али се туга моја подиже,","biti nem i glas ne pust ; mučiti i o dobar . ali sebe tuga moj podizati ,"
Псалми,39,3,"Запали се срце моје у мени, у мислима мојим разгорје се огањ; проговорих језиком својим:","zapaliti sebe srce moj u ja , u misao moj razgoreti sebe oganj ; progovoriti jezik svoj :"
Псалми,39,4,"Кажи ми, Господе, крај мој, и докле ће трајати дани моји? Да знам како сам ништа.","kazati ja , gospoda , kraj moj , i dokle hteti trajati dan moj ? da znati kako biti ništa ."
Псалми,39,5,"Ево с педи дао си ми дане, и вијек је мој као ништа пред тобом. Баш је ништа сваки човјек жив.","evo sa Pedi dati biti ja dan , i vek biti moj kao ništa pred ti . baš biti ništa svaki čovek živ ."
Псалми,39,6,"Баш ходи човјек као утвара; баш се узалуд кида, сабира, а не зна коме ће допасти.","baš hoditi čovek kao utvara ; baš sebe uzalud kidati , sabirati , a ne znati tko hteti dopasti ."
Псалми,39,7,"Па шта да чекам, Господе? Над је мој у теби.","pa što da čekati , gospoda ? nad biti moj u ti ."
Псалми,39,8,"Из свега безакоња мојега избави ме, не дај ме безумноме на потсмијех.","iz sve bezakonje moj izbaviti ja , ne dati ja bezuman na potsmijeh ."
Псалми,39,9,"Нијем сам, нећу отворити уста својијех; јер си ме ти ударио.","nem biti , hteti otvoriti usta svoj ; jer biti ja ti udariti ."
Псалми,39,10,"Олакшај ми ударац свој, силна рука твоја уби ме.","olakšati ja udarac svoj , silan ruka tvoj ubiti ja ."
Псалми,39,11,"Ако ћеш карати човјека за пријеступе, расточиће се као од мољаца красота његова. Баш је ништа сваки човјек.","ako hteti karati čovek za prijestup , rastočiti sebe kao od moljac krasota njegov . baš biti ništa svaki čovek ."
Псалми,39,12,"Слушај молитву моју, Господе, и чуј јаук мој. Гледајући сузе моје немој мучати. Јер сам гост у тебе и дошљак као и сви стари моји.","slušati molitva moj , gospoda , i čuti jauk moj . gledati suza moj moći mučati . jer biti gost u ti i došljak kao i sav star moj ."
Псалми,39,13,"Немој ме више гњевно гледати, па ћу одахнути прије него отидем и више ме не буде.","moći ja mnogo gnevno gledati , pa hteti odahnuti pre nego otići i mnogo ja ne biti ."
Псалми,40,1,"Дуго чеках Господа, и саже се к мени, и чу вику моју.","dugo čekati Gospod , i sag sebe k ja , i čuti vika moj ."
Псалми,40,2,"Извади ме из јаме, која бучи, и из глиба, и постави на камен ноге моје, и утврди стопе моје.","izvaditi ja iz jama , koji bučiti , i iz glib , i postaviti na kamen noga moj , i utvrditi stopa moj ."
Псалми,40,3,"И метну у уста моја пјесму нову, хвалу Богу нашему. Виде многи, и почињу се бојати Господа, и уздати се у њега.","i metnuti u usta moj pesma nov , hvala Bog naš . videti mnogi , i počinjati sebe bojati gospoda , i uzdati sebe u on ."
Псалми,40,4,"Благо ономе који на Господа ставља надање своје, и не обраћа се охолима и онијем који теже на лаж.","blag onaj koji na Gospod stavljati nadanje svoj , i ne obraćati sebe ohol i oniji koji težiti na laž ."
Псалми,40,5,"Многа су чудеса твоја, која си учинио Господе, Боже мој, и многе су мисли твоје с нама. Нема ти равна. Хтио бих јављати и казивати, али им броја нема.","mnogi biti čudesa tvoj , koji biti učiniti gospoda , Bog moj , i mnogi biti misao tvoj sa mi . nemati ti ravan . hteti biti javljati i kazivati , ali oni broj nemati ."
Псалми,40,6,Жртве и дарова нећеш; ти си ми уши отворио; жртве паљенице и која се за гријех приноси не тражиш.,žrtva i dar hteti ; ti biti ja uho otvoriti ; žrtva paljenica i koji sebe za greh prinos ne tražiti .
Псалми,40,7,"И по томе рекох: ево идем, као што је у књизи писано за мене;","i po taj reći : evo ići , kao što biti u knjiga pisati za ja ;"
Псалми,40,8,"Хоћу чинити вољу твоју, Боже мој, и закон је твој мени у срцу.","hteti činiti volja tvoj , Bog moj , i zakon biti tvoj ja u srce ."
Псалми,40,9,"Казујем правду на сабору великом; ево, уста својих не устављам; Господе, ти знаш.","kazivati pravda na sabor velik ; evo , usta svoj ne ustavljati ; gospoda , ti znati ."
Псалми,40,10,"Правде твоје не сакривам у срцу свом, казујем вјерност твоју и спасење твоје; и не тајим милости твоје и истине твоје од сабора великог.","pravda tvoj ne sakrivati u srce svoj , kazivati vernost tvoj i spasenje tvoj ; i ne tajiti milost tvoj i istina tvoj od sabor velik ."
Псалми,40,11,"Господе, немој затворити срца својега од мене; милост твоја и истина твоја једнако нека ме чувају.","gospoda , moći zatvoriti srce svoj od ja ; milost tvoj i istina tvoj jednako neka ja čuvati ."
Псалми,40,12,"Јер ме опколише зла небројена; стигоше ме неправде моје, да не могу гледати; има их више него косе на глави мојој, срце ме моје остави.","jer ja opkoliti zlo nebrojen ; stignuti ja nepravda moj , da ne moći gledati ; imati oni mnogo nego kosa na glava moj , srce ja moj ostaviti ."
Псалми,40,13,"Господе, вољан буди избавити ме, Господе, похитај ми у помоћ.","gospoda , voljan buditi izbaviti ja , gospoda , pohitati ja u pomoć ."
Псалми,40,14,Нек се постиде и посраме сви који траже погибао души мојој! Нек се врате натраг и постиде који ми желе зло.,nek sebe postideti i posramiti sav koji tražiti pogibao duša moj ! nek sebe vratiti natrag i postideti koji ja želeti zlo .
Псалми,40,15,Нек се поврате у сметњи својој који ми говоре: ха! ха!,nek sebe povratiti u smetnja svoj koji ja govoriti : ha ! ha !
Псалми,40,16,"Нека се тјеше и веселе тобом сви који траже тебе, Господе, и који љубе спасење твоје, нека једнако говоре: велик Господ!","neka sebe tešiti i veseo ti sav koji tražiti ti , gospoda , i koji ljubiti spasenje tvoj , neka jednako govoriti : velik Gospod !"
Псалми,40,17,"Ја сам несрећан и ништ, нека се Господ постара за ме! Ти си помоћ моја и избавитељ мој, Боже мој, не часи.","ja biti nesrećan i ništati , neka sebe Gospod postarati za ja ! ti biti pomoć moj i izbavitelj moj , Bog moj , ne časiti ."
Псалми,41,1,Благо ономе који разумије ништему! Господ ће га избавити у зли дан.,blago onaj koji razumeti ništema ! Gospod hteti on izbaviti u zao dan .
Псалми,41,2,Господ ће га сачувати и поживиће га; биће блажен на земљи. Нећеш га дати на вољу непријатељима његовијем.,Gospod hteti on sačuvati i poživiti on ; biti blažen na zemlja . hteti on dati na volja neprijatelj njegov .
Псалми,41,3,Господ ће га укријепити болна на одру. Сасвијем мијењаш постељу његову у болести његовој.,Gospod hteti on ukrepiti bolan na odar . sasvijem menjati postelja njegov u bolest njegov .
Псалми,41,4,"Ја вичем: Господе! смилуј се на ме, исцијели душу моју, сагријеших ти.","ja vikati : gospoda ! smilovati sebe na ja , isceliti duša moj , sagrešiti ti ."
Псалми,41,5,"Непријатељи моји говоре злобно за мене: ""кад ће умријети, и име његово погинути?""","neprijatelj moj govoriti zlobno za ja : "" kad hteti umreti , i ime njegov poginuti ? """
Псалми,41,6,"И ако ко дође да ме види, ласка; срце његово слаже у себи неправду, и отишавши казује.","i ako tko doći da ja videti , laskati ; srce njegov slagati u sebe nepravda , i otići kazivati ."
Псалми,41,7,"Шапћу о мени међу собом непријатељи моји, и мисле ми зло:","šaptati o ja među sebe neprijatelj moj , i misliti ja zlo :"
Псалми,41,8,"""Зла ствар дође на њега, легао је; неће више устати.""",""" zao stvar doći na on , legati biti ; hteti mnogo ustati . """
Псалми,41,9,"И човјек мира мојега, у којега се уздах, који јеђаше хљеб мој, подиже на ме пету.","i čovek mir moj , u koji sebe uzdah , koji jediti hleb moj , podizati na ja peti ."
Псалми,41,10,"Али ти, Господе, смилуј се на ме, и подигни ме; а ја ћу им вратити.","ali ti , gospoda , smilovati sebe na ja , i podići ja ; a ja hteti oni vratiti ."
Псалми,41,11,"По томе ћу познати да сам ти мио, ако се не узрадује непријатељ мој нада мном.","po taj hteti poznat da biti ti mio , ako sebe ne uzradovati neprijatelj moj nadati ja ."
Псалми,41,12,"А мене цијела сачувај, и дај ми да стојим пред лицем твојим довијека.","a ja cel sačuvati , i dati ja da stajati pred lice tvoj doveka ."
Псалми,41,13,"Благословен Бог Израиљев од вијека до вијека. Амин, амин.","blagosloven Bog Izrailjev od vek do vek . amin , amin ."
Псалми,42,1,"Као што кошута тражи потоке, тако душа моја тражи тебе, Боже!","kao što košuta tražiti potok , tako duša moj tražiti ti , Bog !"
Псалми,42,2,"Жедна је душа моја Бога, Бога живога, кад ћу доћи и показати се лицу Божијему?","žedan biti duša moj Bog , Bog živ , kad hteti doći i pokazati sebe lice božiji ?"
Псалми,42,3,"Сузе су ми хљеб дан и ноћ, кад ми сваки дан говоре: гдје је Бог твој?","suza biti ja hleb dan i noć , kad ja svaki dan govoriti : gde biti Bog tvoj ?"
Псалми,42,4,"Душа се моја прољева кад се опомињем како сам ходио сред многога људства; ступао у дом Божји, а људство празнујући пјеваше и подвикиваше.","duša sebe moj proliv kad sebe opominjati kako biti hoditi sred mnogi ljudstvo ; stupati u dom božji , a ljudstvo praznovati pevati i podvikikiti ."
Псалми,42,5,"Што си клонула, душо моја, и што си жалосна? Уздај се у Бога; јер ћу га још славити, спаситеља мојега и Бога мојега.","što biti klonuti , duša moj , i što biti žalostan ? uzdati sebe u Bog ; jer hteti on još slaviti , spasitelj moj i Bog moj ."
Псалми,42,6,"Клонула је у мени душа зато што те помињем у земљи Јорданској, на Ермону, на гори малој.","klonuti biti u ja duša zato što ti pominjati u zemlja jordanski , na Ermon , na gora mali ."
Псалми,42,7,Бездана бездану дозивље гласом слапова твојих; све воде твоје и вали твоји на мене навалише.,bezdan bezdan dozivljiti glas slap tvoj ; sav voditi tvoj i val tvoj na ja navaliti .
Псалми,42,8,"Дању је јављао Господ милост своју, а ноћу му је пјесма у мене, молитва Богу живота мојега.","danju biti javljati Gospod milost svoj , a noću on biti pesma u ja , molitva Bog život moj ."
Псалми,42,9,"Рећи ћу Богу, граду својему: зашто си ме заборавио? зашто идем сјетан од пакости непријатељеве?","reći hteti Bog , grad svoj : zašto biti ja zaboraviti ? zašto ići setan od pakost neprijateljev ?"
Псалми,42,10,"Који ми пакосте, пребијајући кости моје, ругају ми се говорећи ми сваки дан: гдје ти је Бог?","koji ja pakostiti , prebijati kost moj , rugati ja sebe govoriti ja svaki dan : gde ti biti Bog ?"
Псалми,42,11,"Што си клонула, душо моја, и што си жалосна? Уздај се у Бога; јер ћу га још славити, спаситеља мојега и Бога мојега.","što biti klonuti , duša moj , i što biti žalostan ? uzdati sebe u Bog ; jer hteti on još slaviti , spasitelj moj i Bog moj ."
Псалми,43,1,"Суди ми, Боже, и расправи парбу моју с народом рђавим! од човјека неправеднога и лукавога избави ме.","suditi ja , Bog , i rasprava parba moj sa narod rđav ! od čovek nepravedan i lukav izbaviti ja ."
Псалми,43,2,Јер си ти Бог крјепости моје; зашто си ме одбацио? Зашто идем сјетан од пакости непријатељеве?,jer biti ti Bog krepost moj ; zašto biti ja odbaciti ? zašto ići setan od pakost neprijateljev ?
Псалми,43,3,"Пошљи видјело своје и истину своју, нека ме воде, и изведу на свету гору твоју и у дворове твоје.","posljiti videti svoj i istina svoj , neka ja voditi , i izvesti na svet gora tvoj i u dvor tvoj ."
Псалми,43,4,"Онда ћу приступити к жртвенику Божијему, к Богу радости и весеља својега, и уз гусле славићу те, Боже, Боже мој!","onda hteti pristupiti k žrtvenik božiji , k Bog radost i veselje svoj , i uz gusle slaviti te , Bog , Bog moj !"
Псалми,43,5,"Што си клонула, душо моја, и што си жалосна? Уздај се у Бога; јер ћу га још славити, спаситеља мојега и Бога мојега.","što biti klonuti , duša moj , i što biti žalostan ? uzdati sebe u Bog ; jer hteti on još slaviti , spasitelj moj i Bog moj ."
Псалми,44,1,"Боже, својим ушима слушасмо, оци нам наши приповиједаше дјело које си учинио у њихово вријеме, у старо вријеме.","Bog , svoj uho slušati , oko mi naš pripovedati delo koji biti učiniti u njihov vreme , u star vreme ."
Псалми,44,2,"Руком својом изгнао си народе, а њих посадио; искоријенио си племена, а њих намножио.","ruka svoj izgnati biti narod , a oni posaditi ; iskoreniti biti pleme , a oni namnožiti ."
Псалми,44,3,"Јер не задобише земље својим мачем, нити им мишица њихова поможе, него твоја десница и твоја мишица, и свјетлост лица твојега, јер ти бијаху омиљели.","jer ne zadobiti zemlja svoj mač , niti oni mišica njihov pomoći , nego tvoj desnica i tvoj mišica , i svetlost lice tvoj , jer ti biti omileti ."
Псалми,44,4,"Боже, царе мој, ти си онај исти, пошљи помоћ Јакову!","Bog , car moj , ti biti onaj isti , posljiti pomoć Jakov !"
Псалми,44,5,"С тобом ћемо избости непријатеље своје, и с именом твојим изгазићемо оне који устају на нас.","sa ti hteti izbosti neprijatelj svoj , i sa ime tvoj izgaziti onaj koji ustajati na mi ."
Псалми,44,6,"Јер се не уздам у лук свој, нити ће ми мач мој помоћи.","jer sebe ne uzdati u luk svoj , niti hteti ja mač moj pomoći ."
Псалми,44,7,"Него ћеш нас ти избавити од непријатеља нашијех, и ненавиднике наше посрамићеш.","nego hteti mi ti izbaviti od neprijatelj naš , i nenavidnik naš posramiti ."
Псалми,44,8,"Богом ћемо се хвалити сваки дан, и име твоје славићемо довијека.","Bogo hteti sebe hvaliti svaki dan , i ime tvoj slaviti doveka ."
Псалми,44,9,"Али сад си нас повргао и посрамио, и не идеш с војском нашом.","ali sad biti mi povrgati i posramiti , i ne ići sa vojska naš ."
