book,chapter,verse,text,lemmatized
Јеремија,4,8,"Зато припашите костријет, плачите и ридајте, јер се жестоки гњев Господњи није одвратио од нас.","зато припашите костријет , плачите и ридајте , јер се жестоки гњев господњи није одвратио од нас ."
Јеремија,4,9,"И тада ће, вели Господ, нестати срца цару и срца кнезовима, и свештеници ће се удивити и пророци ће се зачудити.","и тада ће , вели господ , нестати срца цару и срца кнезовима , и свештеници ће се удивити и пророци ће се зачудити ."
Јеремија,4,10,"И рекох: ах Господе Господе! баш си преварио овај народ и Јерусалим говорећи: имаћете мир, а мач дође до душе.","и рекох : ах господе господе ! баш си преварио овај народ и јерусалим говорећи : имаћете мир , а мач дође до душе ."
Јеремија,4,11,"У то ће се вријеме казати овоме народу и Јерусалиму: вјетар врућ с високих мјеста у пустињи дува ка кћери народа мојега, не да провије ни прочисти.","у то ће се вријеме казати овоме народу и јерусалиму : вјетар врућ с високих мјеста у пустињи дува ка кћери народа мојега , не да провије ни прочисти ."
Јеремија,4,12,Вјетар јачи од тијех доћи ће ми; и ја ћу им сада изрећи суд.,вјетар јачи од тијех доћи ће ми ; и ја ћу им сада изрећи суд .
Јеремија,4,13,"Гле, као облак подиже се, и кола су му као вихор, коњи су му бржи од орлова. Тешко нама! пропадосмо.","гле , као облак подиже се , и кола су му као вихор , коњи су му бржи од орлова . тешко нама ! пропадосмо ."
Јеремија,4,14,"Умиј срце своје ода зла, Јерусалиме, да би се избавио; докле ће стајати у теби мисли твоје ништаве?","умиј срце своје ода зла , јерусалиме , да би се избавио ; докле ће стајати у теби мисли твоје ништаве ?"
Јеремија,4,15,"Јер глас јавља од Дана, и оглашује зло од горе Јефремове.","јер глас јавља од дана , и оглашује зло од горе јефремове ."
Јеремија,4,16,"Казујте народима; ево оглашујте за Јерусалим да иду стражари из даљне земље, и пуштају глас свој на градове Јудине.","казујте народима ; ево оглашујте за јерусалим да иду стражари из даљне земље , и пуштају глас свој на градове јудине ."
Јеремија,4,17,"Као чувари пољски стаће око њега, јер се одметну од мене, вели Господ.","као чувари пољски стаће око њега , јер се одметну од мене , вели господ ."
Јеремија,4,18,Пут твој и дјела твоја то ти учинише; то је од зла твојега да је горко и да ти допире до срца.,пут твој и дјела твоја то ти учинише ; то је од зла твојега да је горко и да ти допире до срца .
Јеремија,4,19,"Јаох утроба, јаох утроба! боли ме у срцу; срце ми бије; не могу мучати; јер глас трубни чујеш, душо моја, вику убојну.","јаох утроба , јаох утроба ! боли ме у срцу ; срце ми бије ; не могу мучати ; јер глас трубни чујеш , душо моја , вику убојну ."
Јеремија,4,20,"Погибао на погибао оглашује се; јер се пустоши сва земља, на једанпут ће се опустошити моји шатори, завјеси моји за час.","погибао на погибао оглашује се ; јер се пустоши сва земља , на једанпут ће се опустошити моји шатори , завјеси моји за час ."
Јеремија,4,21,Докле ћу гледати заставу? слушати глас трубни?,докле ћу гледати заставу ? слушати глас трубни ?
Јеремија,4,22,"Јер је народ мој безуман, не познаје ме, луди су синови и без разума, мудри су да зло чине, а добро чинити не умију.","јер је народ мој безуман , не познаје ме , луди су синови и без разума , мудри су да зло чине , а добро чинити не умију ."
Јеремија,4,23,"Погледах на земљу, а гле, без обличја је и пуста; и на небо, а свјетлости његове нема.","погледах на земљу , а гле , без обличја је и пуста ; и на небо , а свјетлости његове нема ."
Јеремија,4,24,"Погледах на горе, а гле, тресу се и сви хумови дрмају се.","погледах на горе , а гле , тресу се и сви хумови дрмају се ."
Јеремија,4,25,"Погледах, а гле, нема човјека, и све птице небеске одлетјеле.","погледах , а гле , нема човјека , и све птице небеске одлетјеле ."
Јеремија,4,26,"Погледах, а гле, Кармил је пустиња и сви градови његови оборени од Господа, од жестокога гњева његова.","погледах , а гле , кармил је пустиња и сви градови његови оборени од господа , од жестокога гњева његова ."
Јеремија,4,27,Јер овако говори Господ: сва ће земља опустјети; али нећу сасвијем затрти.,јер овако говори господ : сва ће земља опустјети ; али нећу сасвијем затрти .
Јеремија,4,28,"Зато ће тужити земља, и небо ће горе потамњети, јер рекох, намислих, и нећу се раскајати, нити ћу ударити натраг.","зато ће тужити земља , и небо ће горе потамњети , јер рекох , намислих , и нећу се раскајати , нити ћу ударити натраг ."
Јеремија,4,29,"Од вике коњика и стријелаца побјећи ће сви градови, отићи ће у густе шуме и на стијене ће се попети; сви ће градови бити остављени и нико неће у њима живјети.","од вике коњика и стријелаца побјећи ће сви градови , отићи ће у густе шуме и на стијене ће се попети ; сви ће градови бити остављени и нико неће у њима живјети ."
Јеремија,4,30,"А ти, опустошена, шта ћеш чинити? Ако се и облачиш у скерлет, ако се и китиш накитом златнијем, и мажеш лице своје, залуду се красиш, презиру те милосници, траже душу твоју.","а ти , опустошена , шта ћеш чинити ? ако се и облачиш у скерлет , ако се и китиш накитом златнијем , и мажеш лице своје , залуду се красиш , презиру те милосници , траже душу твоју ."
Јеремија,4,31,"Јер чујем глас као породиљин, цвиљење као жене која се први пут порађа, глас кћери Сионске, која рида, пружа руке своје говорећи: тешко мени! јер ми нестаје душа од убилаца.","јер чујем глас као породиљин , цвиљење као жене која се први пут порађа , глас кћери сионске , која рида , пружа руке своје говорећи : тешко мени ! јер ми нестаје душа од убилаца ."
Јеремија,5,1,"Прођите по улицама Јерусалимским, и видите сада и разберите и потражите по улицама његовијем, хоћете ли наћи човјека, има ли ко да чини што је право и да тражи истину, па ћу опростити.","прођите по улицама јерусалимским , и видите сада и разберите и потражите по улицама његовијем , хоћете ли наћи човјека , има ли ко да чини што је право и да тражи истину , па ћу опростити ."
Јеремија,5,2,Ако и говоре: тако да је жив Господ! опет се криво куну.,ако и говоре : тако да је жив господ ! опет се криво куну .
Јеремија,5,3,"Господе! не гледају ли очи твоје на истину! Бијеш их, али их не боли; сатиреш их, али неће да приме науке, тврђе им је лице од камена, неће да се обрате.","господе ! не гледају ли очи твоје на истину ! бијеш их , али их не боли ; сатиреш их , али неће да приме науке , тврђе им је лице од камена , неће да се обрате ."
Јеремија,5,4,"И ја рекох: сиромаси су, лудо раде, јер не знају пута Господњега, закона Бога својега.","и ја рекох : сиромаси су , лудо раде , јер не знају пута господњега , закона бога својега ."
Јеремија,5,5,"Идем к властелима, и њима ћу говорити, јер они знају пут Господњи, закон Бога својега; али и они изломише јарам, покидаше свезе.","идем к властелима , и њима ћу говорити , јер они знају пут господњи , закон бога својега ; али и они изломише јарам , покидаше свезе ."
Јеремија,5,6,"Зато ће их побити лав из шуме, вук ће их вечерњи потрти, рис ће вребати код градова њиховијех, ко год изиде из њих биће растргнут, јер је много гријеха њиховијех и силни су одмети њихови.","зато ће их побити лав из шуме , вук ће их вечерњи потрти , рис ће вребати код градова њиховијех , ко год изиде из њих биће растргнут , јер је много гријеха њиховијех и силни су одмети њихови ."
Јеремија,5,7,"Како ћу ти опростити то? Синови твоји оставише мене, и куну се онима који нијесу богови. Како их наситих, стадоше чинити прељубу, и у кућу курвину стјечу се гомилом.","како ћу ти опростити то ? синови твоји оставише мене , и куну се онима који нијесу богови . како их наситих , стадоше чинити прељубу , и у кућу курвину стјечу се гомилом ."
Јеремија,5,8,"Јутром су кад устају као товни коњи, сваки рже за женом ближњега својега.","јутром су кад устају као товни коњи , сваки рже за женом ближњега својега ."
Јеремија,5,9,"Зато ли нећу походити? вели Господ, и душа моја неће ли се осветити таком народу?","зато ли нећу походити ? вели господ , и душа моја неће ли се осветити таком народу ?"
Јеремија,5,10,"Изидите му на зидове и развалите, али немојте сасвијем затрти, скините му пријеворнице, јер нијесу Господње.","изидите му на зидове и развалите , али немојте сасвијем затрти , скините му пријеворнице , јер нијесу господње ."
Јеремија,5,11,"Јер ме сасвијем изневјери дом Израиљев и дом Јудин, вели Господ.","јер ме сасвијем изневјери дом израиљев и дом јудин , вели господ ."
Јеремија,5,12,"Ударише у бах Господу и рекоше: није тако, неће нас зло задесити, и нећемо видјети мача ни глади.","ударише у бах господу и рекоше : није тако , неће нас зло задесити , и нећемо видјети мача ни глади ."
Јеремија,5,13,"А ти пророци отићи ће у вјетар, и ријечи нема у њима, њима ће бити тако.","а ти пророци отићи ће у вјетар , и ријечи нема у њима , њима ће бити тако ."
Јеремија,5,14,"Зато овако вели Господ Господ над војскама: кад тако говорите, ево ја ћу учинити да ријечи моје у устима твојим буду као огањ, а овај народ дрва, те ће их спалити.","зато овако вели господ господ над војскама : кад тако говорите , ево ја ћу учинити да ријечи моје у устима твојим буду као огањ , а овај народ дрва , те ће их спалити ."
Јеремија,5,15,"Гле, ја ћу довести на вас народ из далека, доме Израиљев, вели Господ, народ јак, народ стар, народ којем језика нећеш знати нити ћеш разумјети што говори;","гле , ја ћу довести на вас народ из далека , доме израиљев , вели господ , народ јак , народ стар , народ којем језика нећеш знати нити ћеш разумјети што говори ;"
Јеремија,5,16,"Којему је тул као гроб отворен, сви су јаки.","којему је тул као гроб отворен , сви су јаки ."
Јеремија,5,17,"И појешће љетину твоју и хљеб твој, што синови твоји и кћери твоје шћаху јести, појешће овце твоје и говеда твоја, појешће винову лозу твоју и смокве твоје, и мачем ће затрти тврде градове твоје у које се уздаш.","и појешће љетину твоју и хљеб твој , што синови твоји и кћери твоје шћаху јести , појешће овце твоје и говеда твоја , појешће винову лозу твоју и смокве твоје , и мачем ће затрти тврде градове твоје у које се уздаш ."
Јеремија,5,18,"Али ни тада вели Господ, нећу вас сасвијем затрти.","али ни тада вели господ , нећу вас сасвијем затрти ."
Јеремија,5,19,"Јер кад речете: зашто нам чини Господ Бог наш све ово? тада им реци: како остависте мене и служисте туђим боговима у земљи својој, тако ћете служити туђинцима у земљи која није ваша.","јер кад речете : зашто нам чини господ бог наш све ово ? тада им реци : како остависте мене и служисте туђим боговима у земљи својој , тако ћете служити туђинцима у земљи која није ваша ."
Јеремија,5,20,"Јавите ово у дому Јаковљеву, и огласите у Јуди, говорећи:","јавите ово у дому јаковљеву , и огласите у јуди , говорећи :"
Јеремија,5,21,"Чујте ово, луди и безумни народе, који имате очи а не видите, који имате уши а не чујете.","чујте ово , луди и безумни народе , који имате очи а не видите , који имате уши а не чујете ."
Јеремија,5,22,"Мене ли се нећете бојати? вели Господ; од мене ли нећете дрктати? који поставих пијесак мору за међу вјечном наредбом, и неће пријећи преко ње; ако му и устају вали, неће надјачати, ако и буче, неће је пријећи.","мене ли се нећете бојати ? вели господ ; од мене ли нећете дрктати ? који поставих пијесак мору за међу вјечном наредбом , и неће пријећи преко ње ; ако му и устају вали , неће надјачати , ако и буче , неће је пријећи ."
Јеремија,5,23,Али је у народа овога срце упорно и непокорно; отступише и отидоше.,али је у народа овога срце упорно и непокорно ; отступише и отидоше .
Јеремија,5,24,"Нити рекоше у срцу свом: бојмо се Господа Бога својега, који нам даје дажд рани и позни на вријеме, и чува нам недјеље одређене за жетву.","нити рекоше у срцу свом : бојмо се господа бога својега , који нам даје дажд рани и позни на вријеме , и чува нам недјеље одређене за жетву ."
Јеремија,5,25,"Безакоња ваша одвраћају то, и гријеси ваши одбијају добро од вас.","безакоња ваша одвраћају то , и гријеси ваши одбијају добро од вас ."
Јеремија,5,26,"Јер се налазе у народу мом безбожници, који вребају као птичари кад се притаје, мећу замке да хватају људе.","јер се налазе у народу мом безбожници , који вребају као птичари кад се притаје , мећу замке да хватају људе ."
Јеремија,5,27,Као крлетка пуна птица тако су куће њихове пуне пријеваре; зато посташе велики и обогатише.,као крлетка пуна птица тако су куће њихове пуне пријеваре ; зато посташе велики и обогатише .
Јеремија,5,28,"Угојише се, сјају се, мимоилазе зло, не чине правде ни сирочету, и опет им је добро, и не дају правице убогима.","угојише се , сјају се , мимоилазе зло , не чине правде ни сирочету , и опет им је добро , и не дају правице убогима ."
Јеремија,5,29,"Зато ли нећу походити? вели Господ, и душа моја неће ли се осветити таквом народу?","зато ли нећу походити ? вели господ , и душа моја неће ли се осветити таквом народу ?"
Јеремија,5,30,Чудо и страхота бива у земљи.,чудо и страхота бива у земљи .
Јеремија,5,31,"Пророци пророкују лажно, и свештеници господују преко њих, и народу је мојему то мило. А шта ћете радити на пошљедак?","пророци пророкују лажно , и свештеници господују преко њих , и народу је мојему то мило . а шта ћете радити на пошљедак ?"
Јеремија,6,1,"Скупите се из Јерусалима, синови Венијаминови, и у Текуји затрубите у трубу, и подигните знак огњен над Вет-Акеремом, јер се види зло од сјевера и велика погибао.","скупите се из јерусалима , синови венијаминови , и у текуји затрубите у трубу , и подигните знак огњен над вет-акеремом , јер се види зло од сјевера и велика погибао ."
Јеремија,6,2,Учиних кћер Сионску да је као лијепа и њежна дјевојка.,учиних кћер сионску да је као лијепа и њежна дјевојка .
Јеремија,6,3,"К њој ће доћи пастири са стадима својим, разапеће око ње шаторе, сваки ће опасти своје мјесто.","к њој ће доћи пастири са стадима својим , разапеће око ње шаторе , сваки ће опасти своје мјесто ."
Јеремија,6,4,"Спремите рат на њу, устаните да ударимо у подне. Тешко нама, јер дан наже, и сјенке вечерње одуљаше.","спремите рат на њу , устаните да ударимо у подне . тешко нама , јер дан наже , и сјенке вечерње одуљаше ."
Јеремија,6,5,Устаните да ударимо обноћ и развалимо дворове њезине.,устаните да ударимо обноћ и развалимо дворове њезине .
Јеремија,6,6,"Јер овако говори Господ над војскама: сијеците дрва, и начините опкопе према Јерусалиму; то је град који треба походити; колики је год, насиље је у њему.","јер овако говори господ над војскама : сијеците дрва , и начините опкопе према јерусалиму ; то је град који треба походити ; колики је год , насиље је у њему ."
Јеремија,6,7,"Као што извор точи воду своју, тако он точи злоћу своју; насиље и отимање чује се у њему, преда мном су једнако болови и ране.","као што извор точи воду своју , тако он точи злоћу своју ; насиље и отимање чује се у њему , преда мном су једнако болови и ране ."
Јеремија,6,8,"Поправи се, Јерусалиме, да се не отргне душа моја од тебе, да те не обратим у пустињу, у земљу гдје се не живи.","поправи се , јерусалиме , да се не отргне душа моја од тебе , да те не обратим у пустињу , у земљу гдје се не живи ."
Јеремија,6,9,Овако говори Господ над војскама: остатак ће се Израиљев пабирчити као винова лоза. Турај руку своју као берач у котарице.,овако говори господ над војскама : остатак ће се израиљев пабирчити као винова лоза . турај руку своју као берач у котарице .
Јеремија,6,10,"Коме ћу говорити и свједочити да чују? Гле, ухо им је необрезано, те не могу чути; гле, ријеч је Господња њима потсмијех, није им мила.","коме ћу говорити и свједочити да чују ? гле , ухо им је необрезано , те не могу чути ; гле , ријеч је господња њима потсмијех , није им мила ."
Јеремија,6,11,"Зато сам пун гњева Господњега; изнемогох устежући га; просућу га на дјецу по улицама и на сабране младиће, и човјек и жена ухватиће се, и стари и временити.","зато сам пун гњева господњега ; изнемогох устежући га ; просућу га на дјецу по улицама и на сабране младиће , и човјек и жена ухватиће се , и стари и временити ."
Јеремија,6,12,"И куће ће њихове припасти другима, и њиве и жене, кад махнем руком својом на становнике ове земље, вели Господ.","и куће ће њихове припасти другима , и њиве и жене , кад махнем руком својом на становнике ове земље , вели господ ."
Јеремија,6,13,"Јер од малога до великога сви се дадоше на лакомство, и пророк и свештеник, сви су варалице.","јер од малога до великога сви се дадоше на лакомство , и пророк и свештеник , сви су варалице ."
Јеремија,6,14,"И лијече ране кћери народа мојега овлаш, говорећи: мир, мир; а мира нема.","и лијече ране кћери народа мојега овлаш , говорећи : мир , мир ; а мира нема ."
Јеремија,6,15,"Еда ли се постидјеше што чинише гад? Нити се постидјеше нити знају за стид; зато ће попадати међу онима који падају; кад их походим, попадаће, вели Господ.","еда ли се постидјеше што чинише гад ? нити се постидјеше нити знају за стид ; зато ће попадати међу онима који падају ; кад их походим , попадаће , вели господ ."
Јеремија,6,16,"Господ рече овако: станите на путовима и погледајте, и питајте за старе стазе, који је пут добра, па идите по њему, и наћи ћете мир души својој. А они рекоше: нећемо да идемо.","господ рече овако : станите на путовима и погледајте , и питајте за старе стазе , који је пут добра , па идите по њему , и наћи ћете мир души својој . а они рекоше : нећемо да идемо ."
Јеремија,6,17,И поставих вам стражаре говорећи: пазите на глас трубни. А они рекоше: нећемо да пазимо.,и поставих вам стражаре говорећи : пазите на глас трубни . а они рекоше : нећемо да пазимо .
Јеремија,6,18,"Зато чујте, народи, и познај, зборе, што је међу њима.","зато чујте , народи , и познај , зборе , што је међу њима ."
Јеремија,6,19,"Чуј, земљо! ево ја ћу пустити зло на овај народ, плод мисли њиховијех, јер не пазе на моје ријечи, и одбацише закон мој.","чуј , земљо ! ево ја ћу пустити зло на овај народ , плод мисли њиховијех , јер не пазе на моје ријечи , и одбацише закон мој ."
Јеремија,6,20,"Што ће ми тамјан, што долази из Саве, и добри цимет из далеке земље? Жртве ваше паљенице нијесу ми угодне, нити су ми приноси ваши мили.","што ће ми тамјан , што долази из саве , и добри цимет из далеке земље ? жртве ваше паљенице нијесу ми угодне , нити су ми приноси ваши мили ."
Јеремија,6,21,"Зато овако говори Господ: ево ја ћу метнути овом народу сметње, о које ће се спотаћи и оцеви и синови, сусјед и пријатељ му, и погинуће.","зато овако говори господ : ево ја ћу метнути овом народу сметње , о које ће се спотаћи и оцеви и синови , сусјед и пријатељ му , и погинуће ."
Јеремија,6,22,"Овако говори Господ: ево народ ће доћи из земље сјеверне, и велик ће народ устати од крајева земаљских.","овако говори господ : ево народ ће доћи из земље сјеверне , и велик ће народ устати од крајева земаљских ."
Јеремија,6,23,"Лук и копље носиће, жестоки ће бити и немилостиви, глас ће им бучати као море, и јахаће на коњма, спремни као јунаци да се бију с тобом, кћери Сионска.","лук и копље носиће , жестоки ће бити и немилостиви , глас ће им бучати као море , и јахаће на коњма , спремни као јунаци да се бију с тобом , кћери сионска ."
Јеремија,6,24,"Кад чујемо глас о њему, клонуће нам руке, туга ће нас спопасти и болови као породиљу.","кад чујемо глас о њему , клонуће нам руке , туга ће нас спопасти и болови као породиљу ."
Јеремија,6,25,"Не излазите у поље, и путем не идите, јер је мач непријатељев и страх унаоколо.","не излазите у поље , и путем не идите , јер је мач непријатељев и страх унаоколо ."
Јеремија,6,26,"Кћери народа мојега, припаши костријет и ваљај се у пепелу, жали као за сином јединцем и ридај горко, јер ће брзо доћи на нас затирач.","кћери народа мојега , припаши костријет и ваљај се у пепелу , жали као за сином јединцем и ридај горко , јер ће брзо доћи на нас затирач ."
Јеремија,6,27,Поставих те да си стражара и град народу мом да дознајеш и извиђаш пут њихов.,поставих те да си стражара и град народу мом да дознајеш и извиђаш пут њихов .
Јеремија,6,28,"Сви су одметници над одметницима, иду те опадају, мјед су и гвожђе, сви су покварени.","сви су одметници над одметницима , иду те опадају , мјед су и гвожђе , сви су покварени ."
Јеремија,6,29,"Изгорјеше мјехови, огањ сажеже олово, узалуд се претапа, јер се зла не могу одлучити.","изгорјеше мјехови , огањ сажеже олово , узалуд се претапа , јер се зла не могу одлучити ."
Јеремија,6,30,"Они ће се звати сребро лажно, јер их Господ одбаци.","они ће се звати сребро лажно , јер их господ одбаци ."
Јеремија,7,1,Ријеч која дође Јеремији од Господа говорећи:,ријеч која дође јеремији од господа говорећи :
Јеремија,7,2,"Стани на вратима дома Господњега, и огласи ондје ову ријеч, и реци: чујте ријеч Господњу, сви Јудејци, који улазите на ова врата да се поклоните Господу.","стани на вратима дома господњега , и огласи ондје ову ријеч , и реци : чујте ријеч господњу , сви јудејци , који улазите на ова врата да се поклоните господу ."
Јеремија,7,3,"Овако говори Господ над војскама, Бог Израиљев: поправите своје путове и дјела своја, па ћу учинити да станујете на овом мјесту.","овако говори господ над војскама , бог израиљев : поправите своје путове и дјела своја , па ћу учинити да станујете на овом мјесту ."
Јеремија,7,4,"Не уздајте се у лажне ријечи говорећи: црква Господња, црква Господња, црква Господња ово је.","не уздајте се у лажне ријечи говорећи : црква господња , црква господња , црква господња ово је ."
Јеремија,7,5,"Него доиста поправите своје путове и дјела своја, и судите право између човјека и ближњега његова.","него доиста поправите своје путове и дјела своја , и судите право између човјека и ближњега његова ."
Јеремија,7,6,"Иностранцу, сироти и удовици не чините криво, и крви праве не прољевајте на овом мјесту, и не идите за другим боговима на своје зло.","иностранцу , сироти и удовици не чините криво , и крви праве не прољевајте на овом мјесту , и не идите за другим боговима на своје зло ."
Јеремија,7,7,"Тада ћу учинити да станујете од вијека до вијека на овом мјесту, у земљи коју сам дао оцима вашим.","тада ћу учинити да станујете од вијека до вијека на овом мјесту , у земљи коју сам дао оцима вашим ."
Јеремија,7,8,"Ето, ви се уздате у ријечи лажне, које не помажу.","ето , ви се уздате у ријечи лажне , које не помажу ."
Јеремија,7,9,"Крадете, убијате и чините прељубу, кунете се криво, и кадите Валима, и идете за другим боговима, којих не знате;","крадете , убијате и чините прељубу , кунете се криво , и кадите валима , и идете за другим боговима , којих не знате ;"
Јеремија,7,10,"Па онда доходите и стајете преда мном у овом дому, који се зове мојим именом, и говорите: избависмо се, да чините све ове гадове.","па онда доходите и стајете преда мном у овом дому , који се зове мојим именом , и говорите : избависмо се , да чините све ове гадове ."
Јеремија,7,11,"Је ли овај дом, који се зове мојим именом, у вашим очима пећина хајдучка? Гле, и ја видим, вели Господ.","је ли овај дом , који се зове мојим именом , у вашим очима пећина хајдучка ? гле , и ја видим , вели господ ."
Јеремија,7,12,"Него идите сада на моје мјесто, које је било у Силому, гдје намјестих име своје испочетка, и видите што сам му учинио за злоћу народа својега Израиља.","него идите сада на моје мјесто , које је било у силому , гдје намјестих име своје испочетка , и видите што сам му учинио за злоћу народа својега израиља ."
Јеремија,7,13,"Зато сада, што чините сва она дјела, вели Господ, и што вам говорим зарана једнако, а ви не слушате, и кад вас зовем, а ви се не одзивате,","зато сада , што чините сва она дјела , вели господ , и што вам говорим зарана једнако , а ви не слушате , и кад вас зовем , а ви се не одзивате ,"
Јеремија,7,14,"Зато ћу учинити тому дому, који се зове мојим именом, у који се ви уздате, и овому мјесту, које дадох вама и оцима вашим, као што сам учинио Силому.","зато ћу учинити тому дому , који се зове мојим именом , у који се ви уздате , и овому мјесту , које дадох вама и оцима вашим , као што сам учинио силому ."
Јеремија,7,15,"И одбацићу вас од лица својега, као што сам одбацио сву браћу вашу, све сјеме Јефремово.","и одбацићу вас од лица својега , као што сам одбацио сву браћу вашу , све сјеме јефремово ."
Јеремија,7,16,"Ти се дакле не моли за тај народ, и не подижи вике ни молбе за њих, и не говори ми за њих; јер те нећу услишити.","ти се дакле не моли за тај народ , и не подижи вике ни молбе за њих , и не говори ми за њих ; јер те нећу услишити ."
Јеремија,7,17,Зар не видиш шта чине по градовима Јудинијем и по улицама Јерусалимским?,зар не видиш шта чине по градовима јудинијем и по улицама јерусалимским ?
Јеремија,7,18,"Синови купе дрва, а оцеви ложе огањ, и жене мијесе тијесто, да пеку колаче царици небеској, и да љевају наљеве другим боговима, да би мене дражили.","синови купе дрва , а оцеви ложе огањ , и жене мијесе тијесто , да пеку колаче царици небеској , и да љевају наљеве другим боговима , да би мене дражили ."
Јеремија,7,19,"Мене ли драже? говори Господ; еда ли не себе, на срамоту лицу својему?","мене ли драже ? говори господ ; еда ли не себе , на срамоту лицу својему ?"
Јеремија,7,20,"Зато овако говори Господ Господ: гле, гњев мој и јарост моја излиће се на ово мјесто, на људе и на стоку и на дрвета пољска и на род земаљски, и распалиће се, и неће се угасити.","зато овако говори господ господ : гле , гњев мој и јарост моја излиће се на ово мјесто , на људе и на стоку и на дрвета пољска и на род земаљски , и распалиће се , и неће се угасити ."
Јеремија,7,21,"Овако вели Господ над војскама Бог Израиљев: жртве своје паљенице саставите са приносима својим, и једите месо.","овако вели господ над војскама бог израиљев : жртве своје паљенице саставите са приносима својим , и једите месо ."
Јеремија,7,22,"Јер не говорих оцима вашим, нити им заповиједих, кад их изведох из земље Мисирске, за жртве паљенице ни за приносе.","јер не говорих оцима вашим , нити им заповиједих , кад их изведох из земље мисирске , за жртве паљенице ни за приносе ."
Јеремија,7,23,"Него им ово заповједих говорећи: слушајте глас мој и бићу вам Бог и ви ћете ми бити народ, и идите свијем путовима које вам заповиједих, да би вам добро било.","него им ово заповједих говорећи : слушајте глас мој и бићу вам бог и ви ћете ми бити народ , и идите свијем путовима које вам заповиједих , да би вам добро било ."
